bank_statement_id,payment_id,amount,time
78428071-2eb3-4f6a-83f2-6a392653de2b,f0ede303-aa53-419c-9fa4-bb9f5a856750,844999.633254797,2026-07-29 01:07:28
f2e2503a-b2d5-45d1-8706-f724bf83f2d4,1a85910d-5a05-4c11-8ffc-a6b199b479d4,8000721.95557736,2026-07-20 23:51:37
565bb785-b8f9-45fc-a959-8983785e02ee,d86a6460-59a1-420e-9bb4-3332d8e7012f,4533467.799241682,2026-09-01 17:56:09
0361b157-b1fb-4587-a514-b3fcc809a0b4,d85c16bd-6dda-4f8d-8ea6-0f4c39e58ff0,9090968.270641973,2026-07-15 20:36:26
e19383a9-0f5c-465a-a7e8-3b871c7bf8eb,d4578ad9-a867-4096-add8-77c89be71737,4450027.093306478,2026-08-05 00:48:52
2c6fc084-c04a-4f68-9aab-1efb0838f528,01902620-59dc-4bd0-96fe-bfb9ebe9e207,6532235.599121386,2026-07-25 02:44:04
d52a85c8-6579-4c22-82c8-37b6290c9e51,f8c88fae-a217-4f84-bdb0-25ff2451e5a4,3511981.9707589815,2026-09-01 22:41:47
744cc6ae-e03f-4f2c-b2bf-fc3fae0e289b,284bf962-5744-4596-b422-21676b7a2460,9395748.063378375,2026-08-22 22:52:32
eb4d6df5-420f-49a8-945b-4e9bb61ec0ed,27d415b6-0d77-45a0-a222-b6a615bfbe97,1341738.665575462,2026-05-01 15:48:26
3a314e67-b598-4577-8e58-3dde807ab658,7c54535f-6c8c-4b6a-a974-d079716fda0a,3565029.4166824035,2026-07-28 22:55:32
f91e8b9b-4596-4e76-a824-162dee7385d8,1c6345ab-6e0e-41e8-985d-3f861d2324e6,8017223.797708866,2026-08-01 08:01:37
f37985df-fa59-407b-a0a7-ca57858117a1,3873e57f-0ba0-48e8-8ef4-92c1aac93316,127535.97764035576,2026-08-16 09:07:43
9e79a6fe-6680-45e3-b63c-bc32be3e1402,c47104c0-3613-4e15-b200-c2614d29d1ab,5408214.252974728,2026-08-26 21:55:57
d28faf65-2f06-4e12-a46d-2e33380a402d,6e3f683a-bf3c-4140-bf54-a51101fa964e,3745942.5314873043,2026-09-02 07:41:52
a452f530-a717-4804-902d-32817a37f3d6,13eecdc6-ebd1-4d2c-b5b2-745504cc3ede,9373003.275300372,2026-06-10 00:10:03
451972c4-31d9-4d32-ac99-ce56a58aabb5,75c8e90d-9e3d-450d-b296-d9f0cd2372c2,1451289.1179866944,2026-08-02 15:11:13
9a6aabb1-5cda-4385-93eb-43581ab9f662,6f887f28-3e49-4d09-9b19-d8b8d8302081,6446344.918880643,2026-07-30 18:32:59
29aaaa7e-483e-46a1-bd51-d528072e35dd,5543fc3c-38b8-424e-96ea-57b3beed10b6,1855842.3633012353,2026-08-28 17:18:01
98dc4031-363f-4ae9-90b8-c1c51b4142aa,c6b6e4ad-e7ea-4d5a-b1a3-ac4d828c37e7,2425513.6270428514,2026-08-17 21:27:31
084930a1-ede0-4d33-a36d-756733a44f40,7e7e7419-a0c1-4035-85d9-5f51f387e1bd,9594553.99466952,2026-07-05 16:28:44
91f390f4-fa06-4889-95c5-239244e831e1,9082889b-e1cd-487f-ac95-5f87ae5ec365,5336140.335222228,2026-09-04 03:22:46
ca4c3b4d-fc8a-4e6a-9051-385e0b7ce5c6,117b355b-7094-4bdb-a6a5-24e350ee7a92,4472904.843268059,2026-08-31 16:53:58
c06e1029-5b4d-4bbf-bb04-c6b1022ba960,a508dc95-13a4-4492-897d-e16dd4ea120a,9759263.495899491,2026-09-02 21:55:29
31e3e608-800e-4952-a5ec-4424f56febb1,8de7ad6c-9490-47c2-b674-456f626d719d,671077.4666543149,2026-07-23 05:30:30
5b182716-b9c6-426b-a401-118dc078bc3e,a6ded1d8-9258-47b7-8f50-1889e8b77f7b,8317824.450970363,2026-03-09 17:49:31
54d144d5-18ed-4297-acb8-3fceb3e1511b,1a7f195b-7355-4b9d-8fd6-f47ef52d4af2,1384139.7204832549,2026-08-25 11:35:35
19db533e-80ea-43af-bdcf-c159e581c1bc,3f6c21f7-0a05-47f0-ac2c-d22ba56895c6,8616071.34466721,2026-08-23 21:17:16
06103d84-2672-420c-866a-5821ceb7f2d6,5f733a3e-5d28-4aa4-a8a3-97799c1c3517,5523283.754637353,2026-08-31 08:31:01
961b9221-7a19-4807-a1d2-1319cbcb3293,a5b5cdc2-a181-485e-8a0a-c6ac0d67d38e,9237993.40593146,2026-06-05 17:17:58
aeb00fb9-26cb-4e99-a945-e93a4a454398,da003f16-b946-4bcf-8082-cbb948bddb3e,2449148.3327995907,2026-07-11 11:22:14
17e1e8f6-a03e-4003-a29c-b897142925a0,2434a678-a9e2-4ba9-952e-6abb14dd5061,6499677.05335175,2026-03-18 05:17:06
ae742530-ceb6-4fdc-b734-a78de2682c9f,15b02530-f020-4992-b576-255e98549f22,5435341.305522651,2026-04-28 13:13:12
293a60be-b7f3-40ad-84d1-c310240f92a4,f275b5f3-d436-47a8-b3ec-b951ab8cbf97,8638009.613601094,2026-08-05 19:33:29
9bd65068-ba8d-4f8c-be05-fcef842c49fa,822c4d32-6c64-4c15-aba3-01cba561e1e9,2953234.6469019325,2026-07-05 02:48:28
5766fe0c-c4c5-47d8-ae23-5eb085f62467,7c7c404e-c422-403e-b29a-6339577bc55a,2561333.8966623833,2026-08-02 17:44:07
4a74982e-56ca-4fb3-a196-2a11c90cd1d3,19e45c6a-c9c2-4e69-982c-75654bb907ec,8724225.606867285,2026-06-12 10:50:19
6e4f8ea3-f0ad-46f7-9b1f-b4d49f9bc7bd,c42cbc39-e05b-46c5-9636-3094a97431db,2515981.369159691,2026-03-24 02:36:06
aed0cbcf-c630-4536-b677-9a11e403999b,c566aa81-b15e-44f6-94d3-07952e4bebc4,7233362.545314804,2026-04-09 02:40:25
91206a37-2703-475d-b540-838e13331679,4f3949a8-3d3a-4582-88b4-f4743be79df4,3182187.8980319374,2026-08-04 07:30:03
ce028d60-18ef-4a28-bf5d-a7f8fe914b95,fc043f08-9207-4158-b277-1f63ada58417,6288980.821321465,2026-07-22 16:01:43
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,297ca4ff-f75d-499f-ab2d-5b0987079ad4,2271627.2992107132,2026-06-04 13:12:49
c80cd031-cc21-4b4e-b80c-eb1ade16afca,dfc620ce-7b07-4d31-a424-4f230d5ba7cd,2119619.6,2026-07-24 19:35:40
504fde7c-746e-49a8-9817-dac57fb8b6c6,290a3abb-c35b-4fea-9578-d70948f9e3d0,2401174.966263744,2026-06-29 08:10:31
11730df2-2956-42c6-8bac-fa4aef1e4acf,38d77b9a-e916-4a57-b248-23ab177a8a5f,441158.4294873349,2026-08-08 10:39:41
16d7ba54-5a76-4b48-9d03-14d893964405,5fbbf0b1-8083-49c8-a57e-01c90da23e5c,6137003.071460691,2026-08-31 23:49:42
75f321cb-c59d-44aa-b5ed-7ce82ddf2675,195d82f8-ee4a-4b5d-9195-54e307374c86,2414109.8084689174,2026-05-02 15:54:57
418af089-fa7d-4961-b927-a136fc73e358,d46b415d-eada-49a3-8970-ed9a09ce3cfb,7729367.660984074,2026-07-24 20:48:42
f098aa1f-23f4-49be-ac95-ccf1a6798ab0,144823f7-e7e6-46c7-8158-24639d8776a0,2449747.5516323554,2026-08-28 17:20:15
68b666d6-66a3-43db-8960-42b0dbe7a333,6b79afcc-3d0a-4f0c-8c39-4ec71f317405,1036524.15,2026-04-26 01:42:57
70da1528-2105-4c60-ae3a-cdf2eac9b1cc,98c3e3ca-7ff4-4ec6-a7b7-b4c6d6312a80,9406152.613544222,2026-07-15 07:30:35
f3b937f2-9fe7-4068-9847-260b8331d711,6de299a1-4a90-4d0c-a4c1-73b9b7f28572,9464525.635200609,2026-07-03 09:44:46
69c718ee-aea4-47d6-955f-a2f45fa9b21a,15eacbcf-ab10-41ce-aa14-3cd82ff3cde4,8656668.851043828,2026-08-24 12:29:28
e023282a-e09d-49e8-8348-a88773393f5d,81f38dd4-fd03-4ada-8952-518581e03a5e,7651183.804026261,2026-07-05 11:28:57
0e9b65bb-a4d4-4431-ba38-f5a09ee08a70,5f90bed6-fb25-464d-a30a-a767a2bb522b,1099555.3612630647,2026-05-27 06:41:15
02088c91-8f90-4d9d-923c-7585b32281f3,a0d572c8-a837-4e68-bba2-05ca3dba6da8,5514784.480904167,2026-03-22 23:15:27
6035d9af-4a68-4bad-9af4-cf72da622059,56ab087a-8bc7-4e81-9a30-45280b599562,7683905.987565978,2026-08-04 11:26:47
12aebb0e-da94-4cdf-a637-3dc791f448bb,2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,7561085.65720996,2026-02-10 01:27:50
ab4d738c-7657-437c-9fc8-e06063629509,ca862225-0b36-4356-b39b-77a84b1f0d7b,5053097.387972271,2026-08-02 09:31:59
a479dce2-77ee-400f-b743-c1045953ff90,8b040f49-d0be-43ee-bd37-253965f202f9,1558823.33,2026-06-12 12:50:25
1bef39f1-7700-4b2e-917b-6fc6e66eb0e2,0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,2030745.9094405286,2026-07-09 11:50:58
eadeae69-1bbc-4748-bb55-cfa32e266519,be4969ec-6667-43bb-a3b5-63606fdc0bad,5589180.859330887,2026-05-02 10:41:00
66ca0baf-3310-480a-aee0-95d5c4a9d8ac,5e0a72ab-7f5d-4163-b12b-66807f072cb9,1367758.4,2026-08-01 23:34:59
ff169376-57a9-41b3-9139-94a1108134dc,febec0db-9a3a-4103-ae3c-453214348f62,5245290.821768261,2026-02-26 01:11:24
bdc4d680-b3c9-4502-b66f-42687c7dd490,4baf0f5e-a932-4094-93f2-8f11147f6570,6976967.633900284,2026-03-13 19:43:47
09ccdf05-745f-4433-8743-968f1d447f41,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,5783462.120620614,2026-09-02 10:26:54
2540647b-784f-4b14-b2d3-1a6527dea64c,a3b442bd-4649-4296-af58-42c3ff86cc31,1221542.7391597102,2026-06-13 19:10:51
0804ccea-9175-4c63-91f7-c01736a5faba,bff9507d-cd14-403e-8359-9af65d01f55f,2340165.12551527,2026-08-27 00:33:26
efbbd216-0ff9-4696-a15a-58bdc632554b,08e895d7-702c-4821-8804-0fb7ad973b67,6083559.576641638,2026-07-22 16:42:48
79315fc6-fa82-465d-ae1b-abe2ca208c07,084a6780-9136-41f8-b310-46dc6202bee6,6059814.173018593,2026-08-13 03:44:44
05df9333-de36-492f-b624-65c10dd8063b,92ec89af-13ae-4376-8359-810a71a6014c,5190195.183703774,2026-05-08 01:13:50
2d15420b-a2bc-4715-8087-be6a4514c416,06a241af-1d0a-47f7-b5e4-a4713fe68c9c,6341512.113939711,2026-08-14 05:01:12
67b2916c-461e-48aa-91ba-f6162448ef43,42a259a6-c664-4285-8303-cbc11e2595b8,3489982.61,2026-08-28 13:55:50
73905263-b653-4dba-9faf-c6cf4c5fccfb,da52d2ee-22bf-48f5-9f65-2a87333ee344,7373001.628211291,2026-08-28 08:36:40
e4a07521-ab6d-40aa-b6cf-94298657d8ff,d8741408-f7b2-47c7-ae92-ea71cf7dcb43,1076095.7354201274,2026-08-14 22:36:59
17aa3aee-0dc2-4df3-949e-dd912f1fc132,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,2885311.726266274,2026-07-22 13:09:13
4c01f701-c0d0-4553-b69f-239b578e911f,fc31a597-1f11-4c0f-b967-e60a823dd107,8113732.866526686,2026-06-12 03:34:09
6b4a3541-f123-467e-996a-2b3632d7cc22,5e70f65f-9280-45aa-8dd4-595b5c63b6f3,2143577.7304202854,2026-09-02 06:00:44
c8aae0c8-b057-41fd-8916-f0b779ba547e,4f2dad3f-10d4-4e39-9612-37c9e25df9a8,7853226.3703830885,2026-08-04 00:59:38
5acd1e90-6fd1-434e-b25a-4809f730e52e,d2c65ee4-68d0-42a8-84e7-f7dd6929de73,5189325.044016493,2026-05-10 07:06:00
8f97b21d-028a-4f1c-92b1-2838639e8bbc,8471b4b0-ae1b-4f69-b740-d83173318749,9119189.700272266,2026-09-01 00:48:45
756aae2d-e581-48d1-a687-944303a1beac,e519dd7e-84d6-4c4f-b0df-1684f28e4122,3228296.2060268912,2026-08-10 09:47:15
1d15571c-5100-4ab9-9d42-da677fdbabc1,4d85e9c7-a001-4720-a00b-290346426c45,2749729.0346522764,2026-08-27 13:10:09
00f0f7fe-b8e7-4cf5-854c-0d1f43470982,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,5511830.594761748,2026-08-10 22:39:55
202f00a8-db75-4ada-951f-6de1f17daa26,07437c3b-dd20-43bf-9342-af080a8bb5b4,9561995.996797385,2026-04-26 07:45:03
94108438-f82e-4e1b-a390-0655730733d5,92779574-c457-4cc3-b5f7-89bca6b07458,8201359.521400754,2026-09-02 05:24:50
faa1d736-bee6-406e-b7f7-a96a09572517,f4e7069a-a454-4937-8a27-ebf28baaf744,6707279.81291784,2026-08-29 03:40:03
c63e0e47-8bcc-4e8d-b24a-4a6d6b90a95b,0f5675f8-b048-4aa1-92ae-5c22741b77f5,5785187.16,2026-08-26 11:05:16
591c228f-3754-45ec-a0a7-8c2099d76c9c,5005680f-24c7-48a5-9b4e-164b5716dc2e,5647059.399843773,2026-06-28 10:23:32
adfc1dc4-f8c4-4f7a-b0ef-cbd3f3cef8b7,83d5bceb-5edb-48ee-82ba-f0e02179e3f0,7648137.262370415,2026-07-21 22:47:18
d053d7f4-5ec9-4fdc-83ad-d1a4f481b9cb,24108e9a-3f77-4cae-b318-b96d44790612,6346758.362888949,2026-08-30 22:02:38
4e954929-e58b-4d2d-8d4c-3b8004251c71,dd84cacc-f672-4464-bf8e-a40a6b0ae0e3,9451390.048972018,2026-06-18 16:35:59
b30672dc-1fef-4fb0-9e25-65fed1ad5c22,7f8e5483-28ca-4a1d-835b-ec2c3098f7b2,5067580.367345122,2026-07-30 05:31:44
69ff6cc0-74bc-405c-bfc1-9ef6a61f135f,64ab851b-f1fa-46e7-970d-750705eee1d4,3542563.65049168,2026-09-01 10:27:06
8adf1e46-d403-4d02-9a2a-83bd5a0ae917,4806f804-0cf0-474c-8c74-dc0f5a575539,7814668.656002927,2026-05-08 19:38:40
55f8bbb8-c3dc-4b92-b95c-a96d85ee751c,1b84edc3-d8e0-49de-8217-ea0e896490ab,6066137.5598826185,2026-07-22 16:34:42
6daa8c7e-7575-4602-ad02-223fed2532e5,0d18ab95-668c-4477-8b95-017c5dae1201,9024767.15,2026-06-27 19:43:49
29a3e5f6-984a-4463-8d81-42152d490058,734a6ca3-8116-43fc-a2e7-c1a612d2fa06,1937358.1973661932,2026-04-01 14:30:24
d857ec60-48f7-4726-a1ae-22556f959489,5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,6005596.764590436,2026-06-05 16:12:58
9ed0fe5f-b3bc-4791-8882-f6eba254da12,66c14dca-8255-4a61-9a3b-031932f57510,2237730.705179402,2026-08-24 23:59:08
d655005d-ce52-4176-966e-46aefed01fca,74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,2294372.162053886,2026-05-13 23:53:11
9dc33d41-0434-46c3-a64d-cc1d16f28319,2999bbef-518b-4f21-9cf2-0859ee6e2e72,4955256.119471916,2026-08-25 06:53:56
c0712a38-bffc-4f09-bf14-64b31a8a76f3,827c9f8c-d40a-45e9-81df-6517561c9210,4966544.234840837,2026-07-19 12:51:47
a22eb45b-1986-433d-8b73-aba7ed5edfa2,54cc1e2a-5e4c-4287-8442-51dbd0d4ea67,9634602.039108383,2026-06-30 04:03:30
085acd62-ce4d-49f3-94cb-b94e80dc4cf9,df41e335-b9ae-48e4-a615-99c8cbf81f86,7739529.45808814,2026-05-15 15:32:19
390e9f57-363d-4fb5-abaf-1e8fda095b0c,f8d8b7f1-c86c-4544-a7d4-cf50f791f1e5,839271.0649074927,2026-09-01 18:06:40
32103c49-1d4f-41c8-a18e-72a78d34dd83,a107cc46-8634-4718-aba6-adb37afeb114,6204958.946981821,2026-07-11 23:24:17
f7b5b05b-59c1-416c-9fdb-563af35757c5,08150147-3e00-480e-ae44-1e21d25864f2,3111284.3493069047,2026-07-04 02:28:59
a51581ba-d206-499a-a872-443469b6175e,26c432f6-6b35-4f85-904e-268770e7e756,8299579.267453922,2026-08-30 20:08:18
c83e0032-5fe8-47f4-b08a-ba2101f268f5,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,2281921.053583179,2026-08-07 00:26:34
e12def58-4482-4852-889a-4ca481ef8162,ff84faef-5336-423b-8f96-468535145890,5200444.0328182755,2026-05-30 17:50:02
e71594ff-d6a6-4618-8eb1-8c8843b63613,57a2be4e-887b-43e5-a980-f80875ac824c,4321717.751115972,2026-08-31 18:25:36
e672abf5-0110-483e-bdd6-831bac5d7133,3f1be0d0-f514-4058-b138-39757bf33a34,4854929.073260915,2026-06-07 02:05:11
27439b53-06b8-4c8a-83f9-c74d085d5d01,b47a1c5b-b0b3-4015-b510-2852b4746349,9232969.855095072,2026-08-04 19:00:38
d1edc618-84da-4679-9113-b5ffd73cad84,ad371d9e-92cf-4021-9f33-242d49ac9087,6470809.108690035,2026-06-03 03:14:08
f58b8c61-2ba0-49ec-95c8-74415145c6f8,257f7595-cdfb-4db9-85e7-8b23f4613f09,1308545.5153009063,2026-06-19 00:28:00
8e44f2f8-3de8-44cd-ae15-c527fe2a0cbc,41a64fed-a7ed-48d8-b13f-8f8cec8be537,8777444.249682127,2026-08-12 01:40:15
64b078a7-a4f9-467f-9dc3-bbee31523136,4588fc1b-b238-4849-8fe0-69b6eedaa802,9576690.43990563,2026-06-14 12:39:29
6dd9a879-93ee-46ee-ae93-a4d0cd24120c,e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,854663.1698042977,2026-02-14 18:51:24
fa33fa98-63f2-4557-a2e2-d1caf07bf9bb,78ef7666-b7a4-4719-948e-1f6b69ce1e4e,84660.83013336764,2026-08-25 06:54:53
846c454c-5170-42ef-a777-c6646732ceca,682b163a-286e-4390-add9-7a1afa585b27,7760425.417535948,2026-07-27 16:45:55
b5c43078-197d-405f-bb20-d1546ff98cf7,f6c31218-c183-4315-b30f-8be1a689b424,982175.0146136879,2026-05-19 12:13:24
93b1ee1d-a1a6-4f32-9e4d-acd68116fd6c,88ffbd40-3b72-486d-92fa-675fa6fd0cb1,610293.9010101964,2026-04-05 11:02:24
eaaa94c8-a097-4fe3-831d-b215d7d0dc99,2d007d05-d66d-4627-a1da-ce6a6afa828c,6549618.023195009,2026-08-03 02:34:05
f2de05fd-28b7-4541-8d8b-3728d65bc676,f64e3dfc-bfbe-4c7a-afc5-97382fb21e66,457950.09,2026-03-20 02:50:43
06905ba5-17e0-4df5-97df-85b33429c8cf,1b780ede-9a4f-4c0c-9165-f2ed4c636e95,7424190.471145016,2026-08-08 09:48:54
97e1bc36-c520-450f-a0ff-349802f4298f,f0458043-e3a6-4a70-be71-0b558639bd41,4452577.138578588,2026-05-02 01:43:09
8b2e1eb3-b523-41f3-9e3b-c735071f1a27,2999394c-54a7-469b-9cd6-6b09cf0e6d2b,3042018.689619229,2026-05-30 06:17:00
be09f835-0679-45ab-a1e5-48ca926114b7,4b86b5a1-ca6f-4ff8-964c-fbd2bc92fd81,2899171.480245851,2026-08-27 16:59:16
a1aa19f0-a26c-4d5a-b426-17e7fbc1085b,67ce378f-e5a4-483b-a383-889adb2c6ac8,1417759.5313563962,2026-07-08 03:19:53
e5dd614c-a70b-4a9c-bd5e-69df2fc2147c,fb4fb88a-2f4d-4219-986b-2880ab545a15,4110920.47,2026-03-27 17:49:14
d7282d30-8911-4a42-b19e-c58b4c031d16,725d4259-3c4b-4eec-a231-ee7342c2d2eb,4926797.001356374,2026-09-02 19:35:52
c93a7471-ce9d-4f4e-87af-fa24b9ef9fa8,42f525b9-02ed-43ce-92a8-1713b90ed44b,1013962.227004318,2026-03-11 21:04:45
a09fc700-24ce-4460-af5a-9491153d1653,4b87959f-f0cd-4f05-aa87-855ea38295d3,2181914.6422122503,2026-09-01 20:38:42
ddefb7bb-9450-44c8-bc1b-b61aa36d4d54,fd247c11-bf6b-4cdf-b479-7b6127372b52,9037658.124062285,2026-07-03 16:27:29
988c89db-ed5c-4a4e-b589-64f51c66021e,aa0217d0-cd4f-4b2b-899a-c252c1e1b94a,9835141.357655037,2026-05-30 15:35:33
4312153d-484f-4f7c-a44f-52f41b696031,b42a0456-8736-4a84-b25e-134d86879aa9,1833789.6616353858,2026-03-17 21:19:45
640b7b85-353d-4edc-969b-deb1e9a7f5e0,1dc1e7eb-711c-4673-8535-1a69dabf984e,8115288.653281726,2026-08-16 00:34:05
69eb337c-059e-48d8-8ba2-0d387db4990d,cf0671c7-720b-474b-82a7-f586e61d9cde,6873059.18512555,2026-07-10 10:25:21
13893a70-a02c-4ed2-b58f-41b07c8c65ab,765e6cb5-8f0d-4540-8ec7-d662905c7bdd,359206.4304898276,2026-07-16 10:37:18
e3c443f1-6010-4b93-ab7f-0864aff54774,beed0af9-00c5-4f30-9103-142441241bb4,6914502.706269202,2026-05-24 07:53:12
cefd1224-736c-467e-a886-818ea2307350,fe7ee362-8a89-40f0-9052-91d3b34c6c73,7687693.299029635,2026-05-02 22:38:14
e754d4c3-0298-4dd2-8c7b-34e22e07cb63,c4db5a62-2e13-418d-a8ab-80ea497ec6d1,6942617.217204082,2026-07-20 21:46:04
9b4dbb90-a197-439c-913a-2b6ca8dfe59a,72d35458-61ea-4f30-a42e-707afe2bd987,6158416.884094002,2026-05-14 16:40:33
fe65b782-57c2-4cfd-b9d5-9f7f1e014975,dfe2c0a0-a96b-4c42-b6d2-2a7baec76a82,5729634.370100902,2026-04-22 04:45:13
999921ec-9d2f-4e76-beb2-d1727be19731,649f7d88-8989-45ab-be2b-34d82db0728d,3625455.6147603653,2026-03-03 18:03:23
bddfd7eb-8591-4036-a88c-22220148a245,4c61845e-fa7e-4d94-85d1-fb63c194f97f,6968229.056420967,2026-08-27 06:15:57
9b2a1376-315e-4e80-9f20-c257ed348e32,3f5cf2f3-3acb-43a3-92c7-bffb6118433b,2303373.2,2026-04-12 15:11:10
8301b3a6-849b-40bc-85e5-d46189344b06,6b535a19-a902-473f-8f39-f648083f64c3,259271.43118910992,2026-07-05 05:46:40
1d62c6b5-5d69-4934-9deb-78a4375fdd57,980cb95c-19d4-4deb-9139-fa1234c1c3ea,792646.5645160151,2026-06-30 10:47:47
384243b4-2378-4f44-93d9-a4dd078d27e5,705fddf5-66fa-4ca0-8b53-1932bd9419aa,934131.1562747511,2026-05-31 18:41:08
2067902b-f099-42b6-b10c-cf77ba4d6c8e,3bf2025f-4a0d-4b73-be54-ee4b80ff5173,5193825.2924897745,2026-08-31 06:58:47
f406d6e0-3301-4b08-bb48-7db6460f01a5,d18183d1-ac2b-4cfc-85c5-1060991121e7,2366724.7104576486,2026-07-28 04:10:12
a6e486bf-8d2e-4a22-b544-f70c593acb51,46707cd6-4ced-4164-a9df-14e9389641dd,2902504.139136571,2026-09-02 04:36:45
7eecdc53-cf1b-4490-bec5-104077902ddf,7ee1011a-8e4c-4ab5-ad5d-0477adc29178,6275197.4727628045,2026-08-07 19:07:21
ec1f0155-6662-4bd2-b243-b5c6833d7595,6883ac6e-6a94-4054-b241-4482519894d8,8803196.89423905,2026-08-22 21:01:04
afe2ff5c-32a8-47cc-ac47-133640061add,4cfd0fc1-39b0-4e2a-996e-684f3db0174e,7641847.84,2026-04-16 17:14:14
9569f8cb-1a57-4cee-a490-3d65f63d3295,6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,3984352.76,2026-07-22 22:55:38
34b16488-cb4a-4b4b-aa68-3e184fc40b0a,143df5b3-a58e-43dd-948c-1d84340de049,1519917.6286076172,2026-08-02 05:31:39
6c7a0c9d-7237-44ba-a202-f0226ef7ffc3,0d31812e-30c3-4756-9453-f867b97e6224,651760.3326721548,2026-03-08 16:48:38
5199839c-d0de-4fb6-858c-6c02bf409640,966be275-c2fe-4954-8dfd-9531302b7831,7869731.985181616,2026-08-04 07:29:30
6de77482-620f-4af4-9b77-ba461b88fe69,4d9dbaeb-553d-4625-a833-4da5de95d695,3139955.7156414944,2026-07-11 05:49:29
2ad0d57e-730c-49bc-9073-c0c3d1c06099,52555c75-8d55-419e-bd44-cb2cea45ba41,8863338.42387035,2026-08-17 23:50:30
963d101f-40c8-47a3-82e8-47aef545dfb3,8347f1da-5c11-4b6d-82f5-b3f54ef4c34d,7652173.959280095,2026-08-02 18:41:00
e09397d5-d3a1-488a-9a98-04574b211512,501ba851-5ee6-4495-b400-29c3ea11905b,3635270.576883933,2026-07-06 09:36:14
5a2d465b-87ce-4aaa-b713-c245f34bfa59,ef4c5119-8da5-439b-82c2-17970426fcc9,4831729.117144303,2026-07-07 19:34:03
cf1d46be-2e0e-443d-9d59-b30807aa2515,613d2de9-3ae2-4023-9472-0d2d32399ffb,9008788.895155977,2026-08-31 14:17:39
5b952506-2f98-4e44-8a78-2f586dec4b0d,7d1645a0-d253-4966-836b-9a0a41e02a89,8038132.928436594,2026-08-31 04:54:00
5f25210e-a82e-4d61-b716-4f3112988e9c,5a2837b2-cb83-43f2-bb96-f6022b115c36,8050993.617974555,2026-08-06 00:53:39
1f4f4a0f-507f-4c32-878e-4415252151f9,fd85d7fa-8ac9-4b01-a3ad-64d4eab9eb02,561009.0480321933,2026-06-27 00:19:55
cb94cf8d-9145-4a38-b722-ec2c36b9ca35,37fe032c-0257-4851-a6a9-e100b509109b,7972224.188836176,2026-07-19 02:22:16
10f4c941-8fc7-4d79-bb8e-de31e61415dd,8d388327-883f-43c6-81b1-58e90406ff44,4534360.842183237,2026-08-17 02:09:26
86faaa83-3651-4c93-9a0f-b0b8489af195,80913ac1-0463-450e-8964-6b96fa3c1628,2926521.96922469,2026-04-13 01:56:22
b75d2f0c-472e-4f3b-8f9a-fd511a58fa44,261e2555-863e-4f2a-98a8-06efeb053fc4,4131573.6437526084,2026-08-12 10:49:57
dc233c06-ceb3-40ac-a223-e389f23ed1fc,143a9aff-659b-4105-8b80-f288446f64dd,9327401.52,2026-08-16 16:27:50
6bf7d125-a571-4542-a485-a11892ee4820,4ccb2355-39d1-47ff-b27e-1442fd7fe973,522982.8958854098,2026-03-16 23:00:08
32b9fc56-51f3-4a1f-903a-9ed2515a3eea,8d7dd772-608e-4f5c-a117-727067c0518b,2823110.067171893,2026-08-11 20:39:41
7fa79708-7e72-49ce-8d7f-65f60cb68029,a518a418-6f14-43f6-9867-888b7ff6b824,1571040.703646803,2026-08-07 07:00:31
1e87c27e-6bd6-4443-8640-1757fd81a925,361f6d90-3ad1-4a33-8ae4-ac11eb4d8f42,9357751.179666331,2026-08-15 01:36:03
53ae1065-99f7-4c76-abcf-d03f73e9b99b,13087974-ec95-43ac-8beb-7c3445667c48,8996254.225208364,2026-08-30 17:06:36
0571dd83-938f-4b37-bc86-25826202f35d,edc3a1c3-2dea-4d2d-886c-405fa879d8f8,3411564.9285288183,2026-08-30 07:22:18
db29920a-c886-47c6-a4c7-55b00490eb68,b674410d-d218-49d6-8093-bfb024e9bcfd,4876400.441472518,2026-04-19 09:03:34
7636ae1c-e961-41f3-8130-8be0fcea9a96,d5aba8ae-9112-4bc0-bd8f-95f4905f9096,6641697.55,2026-08-14 21:01:18
671e9bb8-f783-46f6-9775-e809218d0520,23d3cd4c-bd5f-4093-816f-9bcc6243bed7,1278891.544809614,2026-07-22 18:05:12
870b230c-eb04-4ecb-8891-4b26e5551570,0dbf0caf-588a-4f87-b96d-40f8bed63da0,1246929.8024886854,2026-08-14 03:14:00
11c7beb2-042a-4bd7-a510-04b8565f2ea8,f4719986-9d26-4599-84dd-8df59aec56a8,5387985.759417829,2026-05-10 14:21:32
6a429bd5-cd71-42b4-9471-104f1859c5ae,fe1a1ba9-c896-4c5b-85f8-c28da255e1bb,4541989.24,2026-07-24 02:11:42
