bank_statement_id,settlement_id,bank_amount,settlement_amount,status
e12def58-4482-4852-889a-4ca481ef8162,159b2b6b-32db-4028-8823-debeccade92e,5200444.032818276,5200444.032818276,MATCH
45e526e1-9b55-4178-8353-9b9aebeb9d98,7c35b274-7a57-472b-bc1a-8ce295ecec2c,2833786.140043028,2833786.140043028,MATCH
52db575a-79f6-43e8-ade8-1084ef29f413,a22fc331-6851-4341-8766-699f7bf2aa06,7768322.866880725,7768322.866880725,MATCH
592fcdc6-4979-4220-914b-c7719ff0287a,c12a34f4-02a1-4629-aae6-f1a14d38a8d0,4878574.024683516,4878574.024683516,MATCH
384243b4-2378-4f44-93d9-a4dd078d27e5,ed5d6510-e52a-43e6-bec5-8a891db3c075,934131.1562747512,934131.1562747512,MATCH
5f6bbc54-f392-460b-a4c5-ee2dba41348a,c249f59a-9dc9-46df-856e-3d783b8c0f84,4646865.15554884,4646865.15554884,MATCH
de94da10-205b-4db8-99da-d534be2badee,14023a93-a4c6-48ec-8bf1-60df8346452b,5384202.63179447,5384202.63179447,MATCH
9ec6c95e-e1f2-47be-b9f9-9c644684833e,2c5cce54-210c-48d9-bb9e-a9ebaac4363f,4802040.236399619,4802040.236399619,MATCH
1d5d8f65-3361-4134-b012-00ab9fa87040,bd5a6112-d1b2-4e3c-aede-2487373058be,359190.05949097924,359190.05949097924,MATCH
7eba0464-65c2-47c0-9085-449dbd9f82d7,65c65c7b-5c6e-4f5a-aab1-33bae88ffab5,3169407.64926699,3169407.64926699,MATCH
6bc822f4-6893-438a-94dd-93141e32e3e1,77b16be3-737e-452f-ad15-0b06561c9af3,9343559.195102943,9343559.195102943,MATCH
4c1e172a-15e9-4ee4-8e14-39774d126ab1,59afb1d1-3bdc-4ce0-9875-e4dad830dffe,1972900.6062604145,1972900.6062604145,MATCH
d1edc618-84da-4679-9113-b5ffd73cad84,3a8c8ed5-a06a-468a-9cac-3d21a5a8c8af,6470809.108690035,6470809.108690035,MATCH
8839c8e4-10db-4fdc-bd1f-d7c0442441ec,bfcf214e-b0d1-4df1-884f-1db9350b9f51,9279657.896958204,9279657.896958204,MATCH
a801f15e-7046-425d-bd47-4d951bd36f41,8f0ce422-a5ee-44a2-acde-531f5dce8d9b,650101.9647637609,650101.9647637609,MATCH
5def5cc2-f101-4bfe-8d7e-fc8eb68ff0dc,ef60250e-a055-41d3-8c16-ab4e97b018b0,9251296.532532616,9251296.532532616,MATCH
6d54a501-8286-4d40-8fb4-9d987aac8a0a,25f98046-0c1d-480e-9873-9636c50e5194,2524547.8579772105,2524547.8579772105,MATCH
8f7a1e43-5a1b-49db-9466-91895ca43e71,3832dfc1-350b-4860-895e-e97ca6552e7f,9653088.020841006,9653088.020841006,MATCH
80000fac-5818-48c5-a7d1-99902049a289,fa63bde0-cf0d-4f06-b177-116df2037633,3216928.4195781867,3216928.4195781867,MATCH
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,36cdf42f-892c-4b33-99af-8224d7232ce3,2271627.299210713,2271627.299210713,MATCH
c9dfaf7c-5549-4107-a9d5-00dd21408672,126301a0-641c-4619-a430-58d9c1f98e90,7132235.980953044,7132235.980953044,MATCH
d857ec60-48f7-4726-a1ae-22556f959489,42ceef41-b2cf-4a8b-a90c-42f8d30bef65,6005596.764590436,6005596.764590436,MATCH
7df6bc1d-6e49-48ac-99f1-45cc0244e4d7,6d07ee0b-4bed-423c-885f-f4d187ea651b,2217984.8715055045,2217984.8715055045,MATCH
961b9221-7a19-4807-a1d2-1319cbcb3293,59ecc846-6974-47ea-9b7c-57e8fdf02450,9237993.40593146,9237993.40593146,MATCH
9b7cd539-0ad7-477c-9bf4-1cc6af1fbe16,014cc3a1-e5f3-4466-92de-0df8e9ebd446,3147741.838888157,3147741.838888157,MATCH
5aeb5055-7d69-4580-97a8-510843b93b02,55327432-b118-4ad6-8ba8-8a28172730d8,3158906.532704744,3158906.532704744,MATCH
f2c8c25e-32f1-427c-aa8c-662d290a3d67,5209eaab-39b6-410e-82c9-6b28beb96a4a,3767764.9068509927,3767764.9068509927,MATCH
594de8d7-add7-4b0f-a90b-365143eb4ff0,569b111f-15b4-466e-91d0-12a7f19293c9,4043714.561827263,4043714.561827263,MATCH
e672abf5-0110-483e-bdd6-831bac5d7133,92051da0-e264-4336-95ad-86bcf1db9ad8,4854929.073260915,4854929.073260915,MATCH
b2908892-8bc2-446d-8e80-7f039e5f8378,71f71add-abee-45b2-90e9-15d4d50372a8,3295592.31384562,3295592.31384562,MATCH
9fb109a3-4a2f-4373-b777-c81685ef875e,be216c79-b8b7-41b0-8de8-1d1edfa0bc17,202538.8544729401,202538.8544729401,MATCH
6673d42d-c7af-45de-b3f9-2a8783726123,9423251e-bcb1-4a00-bee6-67ded93eea4d,7562209.08081036,7562209.08081036,MATCH
bd8c6f4f-8fe2-45b1-a4e7-23838429e12c,fdb37e45-4e0f-49b9-9f18-7c021e245a97,9821685.69241937,9821685.69241937,MATCH
f860b58f-bd8c-432e-ab7d-09b27d01d706,08b3c111-3eb8-42c6-a76c-269fb8f91075,540690.4850028649,540690.4850028649,MATCH
5983ce94-506a-4dd3-8b31-324f485835db,55af47da-31d1-46cb-a450-dd3c01521e60,4461960.892377324,4461960.892377324,MATCH
d11756d5-8c0d-4a8b-b448-a24723a86b61,be3eb6f7-38b5-45b9-8265-a22371cfd772,7009655.366455573,7009655.366455573,MATCH
a452f530-a717-4804-902d-32817a37f3d6,8bef4a76-8a60-4b92-9c13-7c04cf3a2f8d,9373003.275300372,9373003.275300372,MATCH
bade33a0-13a2-4a82-9458-771da27a2bda,c2a59d7b-2bd3-4971-ab10-b78675656daf,5072538.918503194,5072538.918503194,MATCH
adef5777-2e6d-47e8-9980-236855b85720,0f2c01b7-97da-44cb-8373-5f49a8e7ebe3,6781434.768460163,6781434.768460163,MATCH
e222c775-8f24-4a7e-a2e7-68d759b7463f,969b6b4b-fcce-4ef8-a41b-c4c24eccb0ab,299452.4846860501,299452.4846860501,MATCH
688928ad-2234-4eac-b8da-35594398018f,397a284f-76a4-479b-bd67-34588f2d0b17,5050736.515857996,5050736.515857996,MATCH
9e33bdbc-f00d-4a65-9fb8-4f18d7d3ce21,042a2f64-80e1-4e4d-84c6-08eb14eed987,5317344.660380397,5317344.660380397,MATCH
4251d2f0-20a8-4260-97a1-a2f67a139e90,6b47ed61-5372-4bed-946b-448297bb9fbf,527733.0769065695,527733.0769065695,MATCH
d1b51519-c44f-476a-8bd0-1f7aaccc8e70,ff2e1955-fc6b-466b-a929-15a385cd74bf,6439524.311363431,6439524.311363431,MATCH
bcc8509b-98da-4e8c-b9f7-e0046dfe8745,2dc69c90-e5df-47af-a403-c4bc14860c2d,9165882.085105788,9165882.085105788,MATCH
f2546c17-7a90-4486-8d2a-3484e3346bd8,d23525df-fbf8-41fe-b232-be7201d3a033,6605210.620337385,6605210.620337385,MATCH
a93fd7ec-8ee4-4f7f-9768-065730bdf7be,757e2b43-af51-4850-b77e-5f7a80a233e3,9486894.816885384,9486894.816885384,MATCH
4c01f701-c0d0-4553-b69f-239b578e911f,bcbb859a-9596-4725-9513-da02544c14d1,8113732.866526686,8113732.866526686,MATCH
4a74982e-56ca-4fb3-a196-2a11c90cd1d3,51071545-fc5b-44bd-85b1-49a096867676,8724225.606867285,8724225.606867285,MATCH
2c47a51f-68c4-451a-8166-356cb04fbce9,f104ad27-ee75-434e-b067-dba16d8bebc3,481686.3982005864,481686.3982005864,MATCH
c13ed0d3-823a-4b12-96ba-f0f28d5a9549,faec8f42-6411-48ec-9df0-177192e9b765,2812738.446128971,2812738.446128971,MATCH
4bf7e012-025e-4446-a63f-730d6b0bb457,65f35984-5c0d-4fcc-b8f9-60bdf37599aa,8622569.902972246,8622569.902972246,MATCH
b4f17ca9-12f7-46d1-86ec-757fac0d8818,4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,3741051.453730878,3741051.453730878,MATCH
1ed68b71-3ab8-4c3f-a612-e9e5a26d18f6,9425fc3a-6964-4112-95fc-0f2ba50939f1,9184212.899375793,9184212.899375793,MATCH
2540647b-784f-4b14-b2d3-1a6527dea64c,da3ed15a-a4f0-408a-ad0d-5e1d8cfb137c,1221542.7391597102,1221542.7391597102,MATCH
01b4cdfc-31f4-46ea-8c8a-bd6989b4db80,1bcfb92f-798b-4757-b036-f6b962ed5403,1128869.8978952074,1128869.8978952074,MATCH
64b078a7-a4f9-467f-9dc3-bbee31523136,f541a44e-16cc-4813-a635-53ba4299b351,9576690.43990563,9576690.43990563,MATCH
dffbdc2d-bffb-4e28-b933-ea492c7c4106,56282768-6df0-4c3c-9ab8-180f56479889,3416624.9554667133,3416624.9554667133,MATCH
49d9bf73-2b58-4b3f-a2a6-3e3c3940093a,239e5593-ec11-444d-883e-d925c90d35aa,614441.2469565113,614441.2469565113,MATCH
0d700c8b-de36-490a-b030-9415ef21db2c,df107434-eb09-4202-b77a-efe15761b099,6194896.34001359,6194896.34001359,MATCH
43839f12-1335-46c3-8de5-f4aff27815f6,ac648459-df22-467d-8262-a48c9aa33580,2940350.8032407123,2940350.8032407123,MATCH
b4cc7214-62b2-45ad-861f-98b160975bc0,a2dcb574-1bf9-42a5-96c0-68e8de922cf1,5955273.69846782,5955273.69846782,MATCH
c1472ff2-2ad4-4bba-80ce-350586780a98,2ac38bd3-1afc-488c-81de-c9db0abe8257,5138704.725716206,5138704.725716206,MATCH
c0bde748-dbb4-44a3-8ec7-9642a13a9da2,1e9d095b-d17a-49bd-b1ba-0beaf9690579,7201607.918061909,7201607.918061909,MATCH
7cc70b17-e9c1-44ce-9fb4-26c06924e248,9ed62705-14b9-4b4d-af46-37b3c9a62c37,837532.520390009,837532.520390009,MATCH
fe7c7d6e-a8cc-4515-b862-abcfdb3437bb,5f57fd27-4419-49b6-95d1-e2f82bd7d038,8733559.869810676,8733559.869810676,MATCH
4a720071-14a9-4e59-ab13-13b795d14b6d,05fef7bc-28f7-4d49-a2bc-491ec1cdc9a4,3938216.444115192,3938216.444115192,MATCH
c94b3a6f-72ef-417e-baf8-34f29aef9aec,6088825e-e382-4da1-acce-4c234e55f3fe,8461206.484338574,8461206.484338574,MATCH
88973a4a-33b6-46dc-82d0-1c42fd595978,ad91f456-23b1-4ebd-8a42-be3fe671d582,7503237.877500636,7503237.877500636,MATCH
1c31d9b9-fda2-49a0-ab68-38e37de7f41a,3a00c83e-b023-4bc3-a471-a957b1b9fd9d,6544875.525849253,6544875.525849253,MATCH
5e9a35cf-0699-476d-9288-b06ad51f03b1,a395b867-7397-41a1-b641-940591cbbc49,5695415.501373903,5695415.501373903,MATCH
48e80f79-58eb-4462-9976-a39a507a61a9,b0c5d3d5-c755-4c99-8349-95ff67432c04,854531.3358145606,854531.3358145606,MATCH
59c67a52-8f80-41ef-8615-575c4fa87a65,9b6fbe20-4b3a-4a83-a286-16f4bbf9a04b,8831678.914465759,8831678.914465759,MATCH
a87d2106-dbfb-4ea4-b06a-d042ae6b0455,ddc8d27b-2623-491a-b2f6-8fe1aacefa98,9364567.124529812,9364567.124529812,MATCH
4e954929-e58b-4d2d-8d4c-3b8004251c71,c1b4fd44-d29c-492a-afb2-d33c171aa532,9451390.048972018,9451390.048972018,MATCH
f58b8c61-2ba0-49ec-95c8-74415145c6f8,430438b5-32c1-42f1-b661-7a3bf9606ca3,1308545.5153009065,1308545.5153009065,MATCH
6b2d470a-6218-4d10-bef3-d5beebee4c80,2f64672f-96e1-4522-b2b8-d6985dd0855c,1509624.0935224437,1509624.0935224437,MATCH
cd409bc9-fdae-4920-8bb8-382f916ba250,c24f3f4c-846a-42e6-9c89-6b2a7eddfc17,5170648.852440626,5170648.852440626,MATCH
fe3a4f96-2306-41aa-9d50-0d6b163cb529,0eb54078-7464-46f2-91ea-2c00863ecbe2,4239712.662010843,4239712.662010843,MATCH
7a8c2c36-65d7-4163-9b2a-eea621351574,f530c98d-6c7f-4bef-b086-47e1fa647958,1704150.3600982844,1704150.3600982844,MATCH
56a0b8b4-d179-4ee0-bc73-1d478ad8c568,80ddb386-2790-492f-b7c6-bc5d1a380e8e,1328581.301371137,1328581.301371137,MATCH
2bb47157-7ec4-49d8-ac97-34c0e2b05055,f7bce0ef-72c1-468e-9390-6193490ce315,913453.5155865336,913453.5155865336,MATCH
deda028b-e232-4dc9-9bf6-f06d017cc74e,8a257159-3d17-4879-95bd-f39efb334e61,2904562.525171229,2904562.525171229,MATCH
d5c2c94d-b3fd-42b8-9c29-1269e781c4cc,389d2267-b7c2-4d94-8ef4-40984d9d1bb1,1678440.336266985,1678440.336266985,MATCH
133b385e-2cc0-4f87-b99e-1823e75f58ba,089b5b49-8114-4252-84c3-6368bbc51a50,8910211.419370048,8910211.419370048,MATCH
b75c3825-1c0f-487f-ab01-bba74b814a84,11ca2a0b-32f1-44d8-afcb-0dce06dee37b,9435765.13684006,9435765.13684006,MATCH
04643f52-d9c0-49f6-be70-9416340a22d7,150e3388-0a65-42a5-b8dd-f15d8ea035f0,8666924.59765264,8666924.59765264,MATCH
1d4e2772-401f-45a6-9ca5-b74f0fda6ca4,3415c076-801c-4617-a2c3-b917d8a5aa52,8491122.639713619,8491122.639713619,MATCH
6c8f8833-fb11-4ab6-adc8-6df8c9162eb7,933882b3-20fa-45b7-8a05-49501f7fe5b0,624601.6181574255,624601.6181574255,MATCH
e604bfbe-83aa-422f-8772-df4a15b1c4a6,8add06f9-9ccc-419f-b233-5074b2b3bb39,3453523.616067747,3453523.616067747,MATCH
49069da9-6d3b-467c-ad94-4378d814abe0,93d797e7-2392-4df4-9fec-59ac07b4e684,3366135.5244440674,3366135.5244440674,MATCH
5639117a-1e78-4a02-8b1b-bb3ab6448d24,ff7ca58f-9aa1-498b-b4a4-feee30cdf149,3588392.618409637,3588392.618409637,MATCH
edeac5b8-9cc8-42cd-bd42-11d1992033eb,b43c7851-e78d-4f32-be2a-9f7347dfa607,2182658.012915104,2182658.012915104,MATCH
cb56eb48-be3d-4265-9471-8d868d366459,92a593c8-1db9-4330-b127-6a5cbe9f44cb,8746937.284161564,8746937.284161564,MATCH
bdddbd36-82f2-459e-abb7-f1463d9d542a,f544b28c-0bba-472a-8a7e-9cce56c890a5,1773959.4855526793,1773959.4855526793,MATCH
5ca9bc53-fa3b-4921-8484-4743cc8ba760,b6658a34-5263-4028-add2-d8c076da3875,1254771.414310176,1254771.414310176,MATCH
a9673fe1-7fce-4629-aa8e-55a545665e79,9a0f09e9-eb8b-4c11-9fb0-ef34c8497436,3696699.7997900806,3696699.7997900806,MATCH
a3a22f35-b9b5-43c7-ab1e-fddc0d888933,deb0de7d-699f-4b02-bcdd-0b483cb3c9fa,9564918.086237622,9564918.086237622,MATCH
a23ebe36-f20b-40c9-aa86-9922f4927b35,d0fee4f1-2b1c-4d3d-bcad-b3fd01a4c2d1,3338765.3887624727,3338765.3887624727,MATCH
c4196c8a-c44f-42a8-9a4a-96aee987cfb2,71a91c81-4eee-4680-b0ba-8fe363ff910d,9138791.577967435,9138791.577967435,MATCH
b62a7941-59dc-4e0f-b168-5db847d28391,890a83b4-b639-429e-a929-8691ec93e43d,9388473.805182628,9388473.805182628,MATCH
eb34d8de-3e7d-423e-9e03-83d4b061c6ff,f1da833d-1550-4390-b4c0-db3e666a4a82,6621184.487813447,6621184.487813447,MATCH
1f4f4a0f-507f-4c32-878e-4415252151f9,9a2fc701-f3af-4b09-8c12-6e0e121af952,561009.0480321933,561009.0480321933,MATCH
301ed689-7ffc-43fe-a359-34433ae61863,a737d19b-a1e0-4bf1-8674-8ee461d15db2,7154363.669637862,7154363.669637862,MATCH
b30269aa-6cfa-4ecc-9ae4-27cfebd5c149,97b6a461-2c76-44c1-977d-8b262024c407,7537555.832856142,7537555.832856142,MATCH
96afa28a-178c-45a0-bb66-8afa3cf8b913,6ebb7a17-52b0-447b-b052-8803da968e7d,1655438.2631337512,1655438.2631337512,MATCH
591c228f-3754-45ec-a0a7-8c2099d76c9c,ddf0a0a2-88ef-482b-9f3e-ea66af6c6f61,5647059.399843773,5647059.399843773,MATCH
97f31baf-01fe-4d86-a545-fcc626fa466b,bfc77282-b92c-4a72-ba17-d79a3a42958b,6268114.658187051,6268114.658187051,MATCH
bc106ec9-f1ee-4895-9061-76b30abc36fc,5acb287d-d594-4c84-a8aa-454ecf76770a,2248687.14388428,2248687.14388428,MATCH
c07abe48-f24e-4fd6-9168-36122bb61a4e,8990779c-ecc3-4699-8d6d-cb42bd8bf603,2678575.4984327084,2678575.4984327084,MATCH
1b2aa4e4-c0e3-44e7-9b2d-f807fd225cba,548b4c63-fe87-46bc-b3e0-0dc5fa2c9e79,941475.5588497304,941475.5588497304,MATCH
7edd8483-8cd4-47bc-bd33-8ca26bcce72a,5f70b951-1038-4676-8df1-172a46f2ff38,449274.9284404143,449274.9284404143,MATCH
504fde7c-746e-49a8-9817-dac57fb8b6c6,be2de8c8-9fe3-4824-b9d3-a9cfcdfa76af,2401174.966263744,2401174.966263744,MATCH
a44eb3e1-c5ba-436f-994e-d61a5d15c129,ec814510-c42e-4fc8-9372-e80dee892190,2455256.055774191,2455256.055774191,MATCH
3e8ee36a-07e9-4e6d-bf71-eef65b7117bd,3ed5e52e-aa3d-4111-a123-01935c532042,9308143.473647762,9308143.473647762,MATCH
01862029-ab8a-4015-a727-3710203d54c9,d2e55512-6abb-4c41-b928-62a9bb51cd74,2269676.784038757,2269676.784038757,MATCH
9bc88efe-4688-4612-8b64-e782718296af,14d49d3a-cb40-4cdd-9cd2-da08bd3c83c3,100107.0371740191,100107.0371740191,MATCH
a22eb45b-1986-433d-8b73-aba7ed5edfa2,a0d80651-3338-42d1-a691-c66400c99370,9634602.039108384,9634602.039108384,MATCH
1d62c6b5-5d69-4934-9deb-78a4375fdd57,7796048f-b4b9-4b73-a9de-bccc429e09bd,792646.5645160151,792646.5645160151,MATCH
f89cad3f-0ea6-4dbf-a011-b8d84630419c,cab285dc-85b7-4774-b608-937418caa0a9,201787.23520744813,201787.23520744813,MATCH
adb5d5e6-7b88-44ef-967f-309699d75477,606ffa15-f76c-432e-b442-8cde4a9f6c5c,9541900.750021262,9541900.750021262,MATCH
5a45b8ea-d3e7-43d1-8378-bcb77570b0ac,55a8d6a1-5d1d-4cb7-a5a7-e280277fecc6,5806770.588263316,5806770.588263316,MATCH
1f1dfed9-0a33-4eef-881e-67f376fab828,f23b1efb-0bd1-4d4a-8cf4-1edd3f9304fa,4768132.401648703,4768132.401648703,MATCH
e990ff49-42bd-41c4-a60f-dc406cd9dc3f,3e06f427-a832-4228-8c65-d01b1521e825,2778004.1472528274,2778004.1472528274,MATCH
f32d2812-121d-47ac-bb26-7d27588955c0,5ced83b3-f7a0-4e7a-be6a-3ea7fae91634,4797284.861718738,4797284.861718738,MATCH
ce9205ae-cdb5-482a-a78b-941fdcca9a71,cb93dab6-dcb9-4394-a8ac-64c4b6b98240,2156606.2595258537,2156606.2595258537,MATCH
f3b937f2-9fe7-4068-9847-260b8331d711,7fcbcf31-93ac-409a-afc1-0403dcda8cc1,9464525.635200609,9464525.635200609,MATCH
ddefb7bb-9450-44c8-bc1b-b61aa36d4d54,0ba6aa86-cf52-45f7-bf8c-c6f9b5a61d61,9037658.124062285,9037658.124062285,MATCH
fc37337a-32cc-439d-8914-bc965cb27033,3fec5325-edc7-4f12-b3a5-1ac6c461994d,4504821.897830926,4504821.897830926,MATCH
f7b5b05b-59c1-416c-9fdb-563af35757c5,51c4243b-f07d-4671-8aea-9ae5690a7b80,3111284.3493069047,3111284.3493069047,MATCH
1c6fec01-f57f-4bba-bfba-cf5fa576db48,cbc4dd42-5c39-457d-bc0d-bd13a70a409d,1918159.2823247227,1918159.2823247227,MATCH
3303343c-300b-4e7b-b393-2fb84fd4c793,b9b03c1a-baf9-406d-802d-dcc4dc956e31,2420397.8138003224,2420397.8138003224,MATCH
9bd65068-ba8d-4f8c-be05-fcef842c49fa,916baf87-6c27-416b-9d05-b827a863782e,2953234.6469019325,2953234.6469019325,MATCH
8301b3a6-849b-40bc-85e5-d46189344b06,092e44b7-2ee2-4989-bad8-24060df81d2b,259271.43118910992,259271.43118910992,MATCH
2c8b2151-e179-4fcd-a658-eb6a1afd943c,a6cc0a57-8e01-4eb3-8352-8ba43f0e924b,4947631.565329011,4947631.565329011,MATCH
e023282a-e09d-49e8-8348-a88773393f5d,88604b56-a34f-4452-afe9-e8c94497734d,7651183.804026261,7651183.804026261,MATCH
084930a1-ede0-4d33-a36d-756733a44f40,c3963bf9-7cc9-4887-a39a-c771b739a28a,9594553.99466952,9594553.99466952,MATCH
02223c10-f82f-4dc3-9c35-730b49d52453,4bb49889-f900-4224-8510-31c0e0354d75,5877941.594565426,5877941.594565426,MATCH
7c9428af-461a-4f63-89b0-16e51e595d1f,155287c7-0b96-4346-a498-da39d7c8f02c,4956955.27202606,4956955.27202606,MATCH
35f1e04b-c5fe-41d6-8365-d2cf173be226,f43dd740-5039-4a8c-9a73-dae0209e6e48,7680253.15134742,7680253.15134742,MATCH
a2ddd15a-2570-46e8-aeae-bb601f89cec2,aa1cd2d8-9ff0-4466-8cc0-744616dd58af,5293504.058291748,5293504.058291748,MATCH
e09397d5-d3a1-488a-9a98-04574b211512,981dc530-44f2-4d97-b488-1671a0dbfca2,3635270.576883933,3635270.576883933,MATCH
52af891a-9639-42b7-b79d-7db423caef2f,c572aa5b-51d4-4f72-ac77-8135fad76ab7,7789912.250596532,7789912.250596532,MATCH
849c30c6-dffa-48ae-8353-ac87ceb7138a,7c198515-208b-426a-817b-2f2124f3df14,8970220.878743166,8970220.878743166,MATCH
f6508852-02bc-42e0-9fd5-988eceefd2c9,f85ad287-93ff-445f-ab80-e44ae7d3f770,8896507.591233073,8896507.591233073,MATCH
524a1652-0958-4354-a68e-81b4d5963842,e81909ce-0dd7-4ac2-8a10-55c534b0738e,7254511.379734831,7254511.379734831,MATCH
7aeee7df-5bd5-4037-b744-459609791408,da1d3dab-54c5-4266-b142-0898998a05a8,1213382.9334141342,1213382.9334141342,MATCH
0922d88d-e522-4d31-8d9a-6fce1d7cf46d,297a8503-d833-43c3-b88f-a199ccbcbf4b,7015716.01786995,7015716.01786995,MATCH
e92d6961-1e0f-429b-b7a2-ab33a13ecf15,c4605896-ef87-4f0d-8802-2f8e38de6b6e,4244550.203463632,4244550.203463632,MATCH
157ef914-4442-4098-ba9c-ee3d25c37945,7c0a8f90-9b54-4227-bbca-7ff671be0c72,3324732.81912562,3324732.81912562,MATCH
497dd968-b4b6-4702-a11a-7d790da761fd,53958e5c-edd0-4e02-add3-2be929052dd7,2352848.979688156,2352848.979688156,MATCH
5a2d465b-87ce-4aaa-b713-c245f34bfa59,0b398e89-f842-4163-9455-5290017c75c5,4831729.117144303,4831729.117144303,MATCH
6c1fb2fc-e77d-4bec-a35b-729ceb2ae08b,40018cbe-5449-4845-acd3-d56f325769cd,8552360.26231494,8552360.26231494,MATCH
a1aa19f0-a26c-4d5a-b426-17e7fbc1085b,df16eb70-2219-47f7-b808-a00402a458e1,1417759.5313563962,1417759.5313563962,MATCH
7e1b2034-88a5-416f-89eb-56c17f421889,2e4c16e2-1b79-4e6b-b52e-f4a6ac6c2e1b,4007383.679142312,4007383.679142312,MATCH
0d0b6920-dd46-4c91-9747-8b5c331bd602,913767ab-4dd8-4715-b53f-f3e271fc5136,7841899.093921106,7841899.093921106,MATCH
01a6c260-efc0-4273-bd39-7fe7b819b15d,e39940dd-4e1f-49be-a4ed-c295efd37a6d,2152045.299358936,2152045.299358936,MATCH
b297fa7f-f719-4e43-98cb-3cb4e2f7e7ea,8c45fc9e-0585-4672-bdb6-51a628c0e305,9126318.341987005,9126318.341987005,MATCH
aa94a1d4-3f52-4dae-b371-d64dfe87a17b,7951d52b-21cc-4ba7-ae85-4c728a9b7b20,3826736.699464774,3826736.699464774,MATCH
f11afc00-132b-4f36-9940-4d24eced9c30,e82956cf-ba81-4860-90b3-032dccb1063d,9299357.672804218,9299357.672804218,MATCH
1bef39f1-7700-4b2e-917b-6fc6e66eb0e2,67e6d49a-3c73-413b-99ea-5bbdafd5b90b,2030745.9094405288,2030745.9094405288,MATCH
016d26d9-df15-4667-a812-a17c9946601e,b8314c26-b23f-4738-aff6-28bccd2bf206,6769688.46410212,6769688.46410212,MATCH
7120721e-86cd-4214-a37b-efd118963a6e,1af026df-3f64-45ee-bccd-9b8c8508df91,515983.9506932102,515983.9506932102,MATCH
793a650c-c7ef-48e2-9f71-7ac680871ba9,b1f9ab31-995e-49de-9cac-41f82e4001c1,1735386.33264594,1735386.33264594,MATCH
817c6779-d52d-4f91-864f-e16479472ea4,e6793a4b-73ce-4f7c-90d5-e87e4f489f45,7968830.241891343,7968830.241891343,MATCH
69eb337c-059e-48d8-8ba2-0d387db4990d,77d468ea-e0bd-4765-96d4-4952ee29e80e,6873059.18512555,6873059.18512555,MATCH
d5883c8f-a906-4c79-9a2d-6aee6e29a319,58625813-b28d-4506-b130-5648a6ebe702,5331586.233959005,5331586.233959005,MATCH
6de77482-620f-4af4-9b77-ba461b88fe69,64e84ffc-1f3a-4c68-ae3e-6268fb38bc6c,3139955.7156414944,3139955.7156414944,MATCH
aeb00fb9-26cb-4e99-a945-e93a4a454398,3c10316d-3f63-4065-be85-c8c4a9470663,2449148.3327995907,2449148.3327995907,MATCH
d57758f5-e03c-43df-884b-bdf5603f4ddc,b6dfb4a6-23d5-4be0-ac24-9f3092a0c677,5834421.812649814,5834421.812649814,MATCH
794ceef2-f833-4fa7-9a26-15f89810b8c1,f23e9a06-ed37-42ce-8ce8-7570b4d6f3e6,2735557.4082910283,2735557.4082910283,MATCH
32103c49-1d4f-41c8-a18e-72a78d34dd83,981170c1-d8d2-460e-a14d-c588c35ea18a,6204958.946981821,6204958.946981821,MATCH
9b81b898-8791-4cbe-86a3-110a98139b31,b9163357-4b1b-4f3b-a217-a6df21939b93,6940570.440091514,6940570.440091514,MATCH
502c36f1-c64d-40e3-8e73-8520146b9fbc,6cc721f0-82ba-4fed-9b8d-c821836f224b,2547609.900571944,2547609.900571944,MATCH
281f45ff-53bd-4b05-9308-9f8bba345e82,7a6eaaa5-6b1d-40b9-8954-fc3d210f2a8a,2944596.110304894,2944596.110304894,MATCH
0244bc44-b25c-4b50-9794-b38937c23f27,cdbe5548-6a65-46e8-be1a-d905bdd4c1f2,3051135.9794789306,3051135.9794789306,MATCH
40a8bd6b-3e5b-44af-9587-57a3793c04f7,37387270-d424-49f3-a18e-44407a70bcf8,9628676.608193517,9628676.608193517,MATCH
8037b969-7946-4eae-93dc-00ee9203c5d2,cd539417-f519-4ab9-813b-e64b9c4624d3,1042995.9017814404,1042995.9017814404,MATCH
a2807710-32d5-4d87-a1bd-1db7485873c1,a573dc30-49b4-4625-9752-815cbcbf1583,3913732.153028872,3913732.153028872,MATCH
b4b2ce14-49b9-4124-a30b-d3b558fe7bd2,0c0b6cd1-8e8c-41d8-b59d-65ae3c1689c2,6441822.249877702,6441822.249877702,MATCH
89534e15-2ea3-4b78-a466-c9376da7c95b,0a76bd91-9e7f-47a7-b721-5daa5d975cdc,9628676.608193517,9628676.608193517,MATCH
5415668e-4f75-43d1-9610-7189016ff44c,15f0e5ea-4b0a-4742-946e-6a4f2a873e02,2680248.9363517947,2680248.9363517947,MATCH
b877e049-b52f-4e0d-80fa-33637497c7d9,ba5e4066-ce40-424a-a9ee-29f449e3eb48,8017060.2251297,8017060.2251297,MATCH
70da1528-2105-4c60-ae3a-cdf2eac9b1cc,b40d8aef-a0ba-4142-84c3-2fede182701b,9406152.613544222,9406152.613544222,MATCH
8127a8f7-d909-40c9-a76c-7935a7c10adb,d5767137-d456-429d-91c6-31cf4b7a123e,3835874.327452124,3835874.327452124,MATCH
