payment_id,truth
f7eae66e-ca6c-4f9b-8969-71018b2c550a,MATCH
1bffa279-15c1-404f-aa16-3354a35fc9c1,MATCH
902f3465-0b57-4720-9cd8-758ba5a1c825,MATCH
1b1f2eb1-6e32-45a8-8bd5-cc86f73936e9,MATCH
9342a09f-b00a-464c-949c-d8d48ed8a80d,MATCH
584fc85b-2697-484d-801e-8690b0c07fcc,MATCH
1db6b844-15fa-4483-b633-cc2deba900e1,MATCH
34f541c0-c8c5-4b2a-b490-adeb57d337d3,MATCH
51a40d2a-73d3-4457-b25f-13dfb8d49848,MATCH
1bff3142-a5e1-4b55-97d3-f4ddd963dc72,MATCH
54bbbcf8-28fe-4761-8d49-fe3f2ca8f783,MATCH
a3f66c61-2fb7-4dab-af38-3b43a137f8e4,MATCH
0123a348-638a-4df6-adf7-2cd3979aa051,MATCH
89718eea-df3a-498a-8cac-2fb51a0c6c04,MATCH
7d4ed26e-dcd5-4fae-abb3-16a743299780,MATCH
591196dc-1d3e-403a-9645-f0e4647dc392,MATCH
15b24e1d-9715-4633-9d4e-db71eb2ec80e,MATCH
b1850eb8-5f90-4c87-aedc-017e1df05d18,AMOUNT_MISMATCH
7c966b55-2f8d-4ded-ac4c-450b623ad0fc,MATCH
23ea7956-49f1-437d-bd59-2e192ab7b2ef,AMOUNT_MISMATCH
22f3f068-7c0f-449d-8274-0f73f3abea0d,MATCH
af4847f0-68bd-475b-beb6-581ea72f947d,MATCH
07e67cb0-90bd-4900-9529-e6f52ad11fe8,MATCH
2b0fbe44-49e6-4c22-89a0-b7eb398f569b,DUPLICATE_PAYMENT
1d3ca5a4-929d-4377-9cfb-655f82c42e48,MATCH
c28fa16b-0aa6-4cb9-81bc-be59d296a12d,MATCH
c0582da5-a757-475b-947f-83b1bc69c155,MATCH
d1151fff-dcb9-4d5f-993c-572b4347dbca,MATCH
96822e22-bcd4-444f-8f8a-368e35ba9357,MATCH
34e50699-c8eb-427a-a3a4-e70e9dbc15c0,MATCH
89ecbc51-98cb-4a52-87f5-301988438de2,MATCH
dba6fdf8-f3d0-4ffb-8470-9848929ecc92,MATCH
695e5ea9-c923-4c64-8006-2b5bf67839b2,MATCH
5274ee11-b61d-4906-a570-35db3fead90a,MATCH
44caa5a2-a1e5-48a2-93d2-28d424655c39,MATCH
4739cc7b-bff3-4c8d-83ff-3e9667213a70,MATCH
de70bd30-00a2-4367-94fb-09f053c93ae7,MATCH
88d00abd-cbb1-4c79-9036-708dd9a09007,MATCH
48998e5f-d40e-43ce-92a7-4a4144bed486,MATCH
aebbb90e-e4e7-41de-97ff-51d9c9ce44bd,MATCH
28719b9b-db8f-4e32-adef-50031fce01e3,MATCH
21c50e41-e8ce-4951-b047-8ea4fee5ce69,MATCH
1519830c-4019-4303-9c45-7e4da79313b8,MATCH
b9da5f8c-4e35-4a80-a027-9a186576a410,MATCH
13f3cade-7a10-413f-b6a2-c52b00473139,PARTIAL_PAYMENT
d12e0eb5-57f4-49b5-b212-a6ee02106371,MATCH
16de66c9-6210-4ef6-ba9c-43081221cddf,MATCH
61fa01ba-231a-47c7-8c9b-ff5ce1887eaf,MATCH
022b6683-9033-4a65-87cf-63fd11836c4f,MATCH
eb7e2e64-26c0-447e-bf8e-8bfaa0c9da72,MATCH
c0a0473a-23d7-46a1-99b8-14fce5871d89,MATCH
3f6eed9d-23cb-4943-8a84-000350834fef,DUPLICATE_PAYMENT
48f091f0-9b8b-48ae-b89f-3a92999a1d86,MATCH
304b2370-8270-4238-9b5f-8f39848b34f0,MATCH
3db788a6-1cdc-44c2-a2c9-65b27eb0f62a,MISSING_SETTLEMENT
51045a16-ef15-4b72-9c70-ee97fca45567,MATCH
2c3aacdc-aed5-4a46-8bde-005b5d8babd7,MATCH
431e930f-0387-474d-9149-d096965d744f,MATCH
8044beb2-b66e-4bf4-a0ea-0251495743a2,AMOUNT_MISMATCH
9db54283-89a3-4811-895c-4fdea3fa4069,MATCH
cedd069d-f96c-4a0a-b404-c02aebc1bb52,MATCH
bade8d5d-6fff-45cc-b2dc-6c344f67448e,MATCH
74102d5d-1db1-4bfc-af3a-5115ecb4678c,MATCH
b3957a98-2320-4ff5-b538-f96c033e02f7,MATCH
b88416d2-d28f-4f68-8871-d7b38468b74d,MATCH
55c34853-0783-443c-a65f-ad87c57c7498,MATCH
a0a5fde6-939f-41a2-b99c-ea5cb65ad0f1,MATCH
2ab8bd33-911f-430b-9bff-00b07fe670f3,MATCH
3a78b64a-1d86-40cb-b908-00f3ac93281a,DUPLICATE_PAYMENT
620af158-5d2d-404f-b8c5-90730bc57207,MATCH
bd9c4693-b6ca-4127-a9f8-7970cd98f9e2,MATCH
45712959-51e7-44e4-b864-ca08ea75752d,AMOUNT_MISMATCH
2de982f8-0d7b-4c04-a6e5-9b32ac5f12ef,MATCH
ddb449dc-7710-4966-a082-7f7611a529b4,PARTIAL_PAYMENT
5e717fca-020a-4497-b4ed-51458d9765c7,MATCH
f8cbab4c-9779-4e84-9e47-2e2276c3e642,MATCH
268b84b6-3ec0-4285-8bc4-ec0ec2aef674,PARTIAL_PAYMENT
b186a5a8-d6ee-426b-a2cd-159058af393c,AMOUNT_MISMATCH
4eb9047d-ba2a-43d9-bcf2-fc3bd95874c2,MATCH
f8f9a45d-0f55-4896-b610-396b7df59abf,MATCH
d872f72e-e5b4-41ae-bb41-c943ebd8a3b1,MATCH
94ad6252-15bc-4a3e-bf76-55d7f97c6c3c,MATCH
6f5b09a6-0ff1-451f-915c-b31b97867b12,AMOUNT_MISMATCH
cd0254db-ed11-45d7-90a4-6c85d9d57b02,PARTIAL_PAYMENT
131eb723-3bcd-4203-859e-e67473e7f042,MATCH
7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,MATCH
73b0d676-3527-45c8-8534-ca08f6f24d1c,MATCH
4de1087b-afa1-4a55-8ebe-abaa28597b34,MATCH
25f88c74-53ea-4919-9b48-62c2d5ff2a1f,MATCH
4c80d33a-ad5b-43c8-8c88-0714837217e0,MATCH
bf8211bc-8e52-4c42-b3c3-74a6dac726b6,MATCH
d49347fc-0fc9-4d2e-830f-9be91f178f93,MATCH
f004e897-a15b-4e18-afb0-64065f4b1a97,MATCH
329fc417-1081-4d45-bf45-f8a20594b24f,MATCH
cf133b65-d450-4fa2-98e7-0aebe7b33085,MATCH
6ee35607-92ea-4324-ac93-e5962b015723,MATCH
5a9c0679-2c3d-47e2-ad39-da75aee70ab2,MATCH
9d3616a1-08de-4921-a60c-b547e2280fe3,MATCH
7aa1c567-8cf9-4ea9-a1fd-c6d169785221,MATCH
cc152a1b-e278-4642-a484-e035330faaa3,MATCH
b69f75c5-c82b-41be-a1eb-64e6fd498e20,MATCH
5254aad3-809c-4839-90ce-82e8e9a53368,PARTIAL_PAYMENT
cf89569d-e550-4736-8780-6e713811b519,MATCH
ffe62994-9580-4c2a-844f-c4b85b80b8d1,MATCH
ca8e858c-d0f8-4063-889f-e107443b1d0f,MATCH
636fa890-cc21-4bdb-bb8f-e8c4d8b48ead,MATCH
ce63cb1a-5168-4bf2-97af-5bde3c8e9d78,MATCH
f2933585-5a07-4758-b357-f3f9b4157cea,MATCH
7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,MATCH
54ec84ce-002c-4b25-ba5d-7c8286c5547c,MATCH
cd6bb03b-eb35-47a0-ad6e-0291b7893986,MATCH
24435958-eacf-43a9-b466-fab6962c04dd,DUPLICATE_PAYMENT
a981fa54-f121-4129-b45c-9a545fa3a531,MATCH
bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,MATCH
8fddbebc-f7ff-48d4-b509-f08a2c988bca,MATCH
2ce3d822-d080-42b8-96c5-6fe7aa604892,MATCH
f2e3c6f0-0075-43d5-ba94-aa662d7e4a45,MATCH
ebc92914-5176-49d1-9a36-24d62e9ce8ff,MATCH
54c7743b-2401-442a-bf05-fbf5efcac577,MATCH
16b6bf61-f68c-42e6-a2a4-5909a2dd22d5,MATCH
3fe1e8f3-35ad-4e88-83e4-f66802ead2df,MATCH
bb8aa843-702f-41e5-a2cc-c6040c53644b,MATCH
8bc83a02-59ea-4936-a0f3-4ebce1bbb8cd,MATCH
cc9803de-12de-4e5a-b387-928a29a3db6d,MATCH
5780be17-12fe-4c2b-9acf-42c5f3a02120,MATCH
17d5b563-fa60-4de1-a5eb-772df11c0ac5,MATCH
2a3d418d-a754-429f-b143-e5456e6b34b9,MATCH
30a2cee8-f972-4cc1-b49e-f4a954c29d5c,AMOUNT_MISMATCH
3ccff6eb-4c22-42f3-8811-e562a91cf192,MATCH
00fa0eb4-5c5f-48d4-8df4-07b82751ab86,PARTIAL_PAYMENT
2bbba89d-34fa-4ee1-8696-9d4818d42238,MATCH
788fd0cd-65c0-4b93-88ed-abdd4ef03f80,MATCH
e2afa629-5efb-436e-af54-60336334fa2a,MATCH
39eb038a-436e-4c49-b70e-09db7092d401,MATCH
cee4e512-5802-4640-ab0b-4cc515f0ea19,MATCH
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,MATCH
79ec533c-3c53-490e-a1b4-1171929d674d,AMOUNT_MISMATCH
ccea5031-844e-450b-a684-390c923b7820,MATCH
2c41cbd3-72f4-44ab-81d7-1f4af3025d16,MATCH
140ff589-6c62-4c2c-8aec-cec7204db9da,PARTIAL_PAYMENT
ba236c22-e92a-4b97-91db-1a374204d733,MATCH
db4bb8eb-537d-4bd1-8d53-6c7565b90e94,MATCH
1cce08e9-6b6a-4061-881c-8d3185c69fbf,MATCH
19a6f80e-f08c-46c2-b6ff-3521c2250530,MATCH
5807cf74-e150-4425-891f-4683de12dbf1,MATCH
2c154804-0997-49a3-b919-955c9be4f19f,MATCH
54dccba5-e103-4e1c-a3bb-22ae6552ac53,MISSING_SETTLEMENT
567e642e-052d-4b9a-9f58-4603e5a3d8e9,MATCH
1924c644-af52-4666-b239-09f4dbb54645,PARTIAL_PAYMENT
44f8b53c-5224-4d05-9369-2867c626e38f,MATCH
d2efa93b-e9d6-4b7e-b61d-b014711456de,MATCH
ca9f1d59-83e8-4700-8e63-813ed22e3226,MATCH
86379f04-d9ee-4dc9-87cf-eca822b9f24c,MATCH
08775804-3fde-4814-8ec0-ad4bd6441a9d,PARTIAL_PAYMENT
814ff657-76d7-4561-92d1-4ef55e4c4fd1,MATCH
7233d5af-9813-4da1-bd21-20ad5f59fb4d,MATCH
d6707a21-29dc-473e-9820-b3f25989dd6c,MISSING_SETTLEMENT
29b44cb1-0cb5-4e5c-a2f5-f7c20706fec2,MATCH
34ec5264-ad7d-4f81-b9a0-f145a5bab050,MATCH
a5ba2472-21df-4609-a959-137f795e6f2b,MATCH
4e329b4b-f168-4605-8e1a-16699bbc6cbc,MATCH
59450186-da01-4d29-a060-b1ebe53e5f4c,MATCH
95a0f356-65ab-49ff-9fa4-a627d30608be,MATCH
485d831c-9bea-4529-9801-7a2fa5b83693,MATCH
533c2ed5-a3fe-4479-86c7-9b36fd053963,MATCH
3d846fc9-c3f6-4136-846d-5a3b2661c426,MATCH
06843c86-b8a6-4402-a3d2-6b8dae46024d,MATCH
090aaa93-bc9a-4998-a365-fc2a6793cb09,MISSING_SETTLEMENT
afb28b3d-38ec-4b4d-b69f-5eabb9ff2c29,AMOUNT_MISMATCH
d73418fe-2b84-4ef3-986d-655d4cd99164,MATCH
423701f1-bdac-4c5e-a0c0-f2757885187d,PARTIAL_PAYMENT
5af3da5a-38e5-4b27-96dc-5a6ea7890770,MATCH
4b46ef33-95e7-4614-82b4-02815f269466,MATCH
123b31cf-9ee3-49ff-b1bd-b598948f664a,MATCH
0dd70158-69c1-45ae-8c61-0ae887a37f10,MATCH
e4917f7d-91c4-4efc-bcb8-96bb68c0cbef,MATCH
55273407-7cd2-492f-94b0-0f62c768b07f,MATCH
c2dd901d-359a-4533-8605-ec0e73b9c2ac,MATCH
1689e0b8-c79d-4b62-8379-44c1c90394ea,MATCH
62210670-7a36-4788-b71f-b9a66dd49c96,MATCH
d54e7948-c1c0-45e3-927c-8f50e45a87e8,MATCH
58274e80-e082-4918-b18a-d67d39ec8ca1,MATCH
d2e76deb-10b6-4662-aac1-d5ca4e5d8f12,MATCH
6f04af36-567c-4d44-862c-92fd98abb2e7,MATCH
2a35ce30-303c-404b-8007-93365bf7dda1,MATCH
fc21109b-ba27-4c64-b96d-1ffb3a799efa,MATCH
b60b4f87-5dd8-4ffc-9f87-8b322b429596,MATCH
fea35d37-980b-4853-8c70-31eb9f85c2dd,MATCH
71be94c3-6ab1-4db6-9da4-66feb0937085,MATCH
a15c159a-af8c-4888-b1f8-1ad9349b5089,MISSING_SETTLEMENT
b362cd55-9b0a-4a0b-9f6f-acc1451d38fe,MATCH
485f7888-1e23-4a4b-9e21-741fb8011026,MATCH
d4dd1b56-4353-41b2-8728-50c13322c68b,DUPLICATE_PAYMENT
7f111a36-8c52-4271-8a16-7e18290e3e89,MATCH
abf0263e-0343-4b64-80b3-700f3c088990,MATCH
c78f07cf-170f-487b-b30e-e4fe262e5559,DUPLICATE_PAYMENT
fd1935cc-74ed-460e-bb2d-520ba4f34185,MATCH
0a190939-dfc7-4b26-acb9-41fcd02c75f9,MATCH
d9eb404c-1851-41cf-9dab-b10abd10f87c,MATCH
700e0efc-e4ff-431a-9b86-ea6954231dbe,MISSING_SETTLEMENT
1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,MISSING_SETTLEMENT
ccc62fed-7a6e-43d0-99c5-9cd9b09d721b,MATCH
0f037337-b9f6-443b-b238-305621ec4754,MATCH
cd613988-7b90-442f-973b-6977e9462820,MATCH
af390a9d-dcd1-4413-8760-801f9c81fc46,MATCH
e3395b1a-1ce9-4871-bcf5-9d5feb9f33cb,MATCH
ad8cbfea-de4b-461e-b45e-9463032a09e0,MATCH
df865633-ab7a-4b66-b4ac-c7e2fa575cea,MATCH
7b5fbe41-3fa2-4de0-ba05-dd0fa9660a5a,MATCH
e45e2ad0-8eef-45dd-9391-6dcfd6cade2c,MATCH
7eef09ab-da14-4a47-b823-51d9d94df188,MATCH
47354e4f-f85b-4d0a-94b5-86353dab1614,MATCH
75873920-142e-4df0-bc28-f5dcd12daea8,MATCH
fb0d3cda-1e63-4261-90e9-688872730e7b,MATCH
8c91bd13-8ea0-4346-892c-4801698f04f8,MATCH
abe5be96-a793-4a2e-b4f4-34048ff50701,MATCH
8f660bbd-54fc-486f-b457-7d47d8253010,MATCH
a8ae57b9-c262-4ad0-98f1-a1e41d30a290,MATCH
1b37ef19-b3bc-412f-9fb7-474e85a0d089,MATCH
3227e8d8-9c60-481b-8119-1aa71b61d453,MATCH
30c9c51f-c80b-4af7-9315-fafa7500f785,MATCH
ac117bab-d664-4fe8-a21c-0c06ed376567,MATCH
811317a8-f4c8-4393-96dd-6c82a8909e31,PARTIAL_PAYMENT
d6bca712-6ecc-4931-af70-5d018da03d88,AMOUNT_MISMATCH
20dda0ff-d0b3-4752-bb01-b2a52c745800,MATCH
fac08fc4-6b2d-4ccc-a279-403ce1a2cfe7,MATCH
f8722413-57c5-482c-b6ae-10e865daced0,MATCH
bf98e734-e2ed-4686-b334-22cb9a3f0ad1,PARTIAL_PAYMENT
8db78572-ef7d-4821-bca0-258eb63d65d5,MATCH
fb38cd91-21f6-463d-ac20-af11ebd33927,MATCH
5287964d-a30a-4658-b1be-6df28ae0b8a0,AMOUNT_MISMATCH
aacad101-f153-4f68-9215-583a9532caba,MATCH
ceed0ffc-6c21-435d-98e8-b97ce0a25901,MATCH
332cce0a-0e7d-4698-ab95-c72f0d95aaf5,MATCH
b0cad2eb-0fe1-421a-96e1-ba00257c54bc,DUPLICATE_PAYMENT
1a3c2131-73dd-4bc6-9064-05a85bd29cb1,MATCH
638e1388-8faf-4d4a-a5a9-9ebcbe0ec2da,MATCH
6aa415b5-6336-4815-a1af-663ced2e1bcd,MATCH
4057e470-be61-47a8-8351-b09d0dc5fb06,MATCH
b5a4c55b-b462-4214-a23f-f67de9572bc2,MATCH
f6dbb2b6-b993-4f63-86b1-8d94324bcc3d,MATCH
838b77ad-bc2e-4b59-ac7d-d667f664c720,MATCH
95801c3a-2932-4211-a14c-0a4d43a534d2,MATCH
5297e1ad-edba-4484-a759-1ad40a398bf7,MISSING_SETTLEMENT
5bab7f4a-8cd7-4c27-929a-f586ca376c36,MATCH
11740357-8546-4426-af12-0b9ef4fd25b7,MATCH
38a06ffe-5972-48c5-9789-be6367465743,MISSING_SETTLEMENT
c0ae0b1a-f347-4736-b7ec-07a64b27b079,MATCH
72173fa3-5893-4f12-ab3f-8d221d5e6aee,AMOUNT_MISMATCH
61a1a29c-5228-4d8d-a2ba-9fceaebbaf9c,MISSING_SETTLEMENT
06531d47-4867-4b30-b956-77318a4cfe1f,MATCH
7c9f3bc3-7210-445a-823c-7ef9cd8565ce,MATCH
189099c9-f2be-429f-9514-9755838e9a61,PARTIAL_PAYMENT
35f5c654-10c2-42e5-a07e-afb101e06ad8,MATCH
b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,MATCH
0614ac41-275c-45dc-afa0-8cbebf343ca7,MATCH
407d0aff-cb51-4911-ad90-e4ee0de4833e,MATCH
a155eb2c-737c-48b5-a356-1add685a9f2b,MATCH
b864a47b-a434-47fb-8182-978288eae7d4,MATCH
5b923c67-1295-48df-9926-fe41b36d0121,AMOUNT_MISMATCH
ed3b9d13-c3e9-4323-8811-86e9162534ca,MATCH
22e9e527-3849-4ecc-8891-57fd2804d0ac,MATCH
4c4d6e40-24e2-426c-a250-d133f5cb5be4,MATCH
243113fd-8e19-4d07-9ff0-b9bf8db3c2c1,MATCH
4e003d55-15ca-4faf-b26d-3dd38c2aa0b1,MATCH
d9f93502-a55b-444f-a7d7-3d1d69a3b991,MATCH
1d57e734-31bf-4cf6-80b3-af7cd5b211a9,MATCH
12b99a50-8cb6-41f0-a509-6396761579e7,MISSING_SETTLEMENT
f3981e9e-7cb8-42a0-94a1-eab0b9c037aa,DUPLICATE_PAYMENT
e66e2c11-11de-4ebf-9e98-961d48febf6d,MATCH
958c2936-b186-48ce-8e40-bfbaa8cfe589,MATCH
3f05557c-502e-4818-813c-a9982b2bf58c,MATCH
adf8f767-2261-4def-9c07-4653d71173e4,MATCH
7caa281b-4e33-4644-8657-20ae5bd67d4d,MATCH
e42c0aea-23d7-463d-9391-d017dbd4a86d,AMOUNT_MISMATCH
81d67019-d97e-4d3c-84c4-f46ae4610160,MATCH
e80382eb-3677-4be4-970c-9eb4c4ea4ece,MATCH
5da64a3a-260c-4fb4-8673-5380a7668617,MATCH
82aa5c46-8049-4bbf-b6f6-a77822460ac9,MATCH
fb5abb36-ce79-48b7-b6c8-b8b9d9155664,MATCH
90fcc9f1-2ddc-456b-a8c2-cce9723b80d4,MATCH
38048786-0a58-443c-9bda-0655f06dca24,MATCH
34ef2552-ab28-4d09-8af5-7e603be8a5df,PARTIAL_PAYMENT
0be3534a-e1ad-440c-b463-835eeafb9f20,MATCH
d5ba304c-4603-49ee-9463-c183a2317211,MATCH
5d8416e0-60e6-46ff-a757-43f9606cc2f5,MATCH
e8410a39-f901-4b9c-a057-153a4067f790,MATCH
9aad9234-e31d-4345-bb6b-911ecaeb9959,MATCH
a4bae8bf-83b8-4a05-93bc-0dc63ae0acdb,MATCH
1e4ae3a7-d123-47c1-b7a1-267e9a1e0036,MATCH
7aa1219a-7a93-48bb-acdb-d5f27b44acd0,MATCH
92d00319-20bd-4422-8b0b-81de3e612d66,MISSING_SETTLEMENT
0e503fd8-2598-4383-9280-3da2e40b50e4,MATCH
a33b3dfd-9048-45c6-b820-5aa7996f7e88,MATCH
fe268e77-9b45-47e0-b2fe-fdc23772aa97,MATCH
95284c0a-cb6b-4562-a488-c84d99d090fd,MATCH
57b94dfb-af82-470c-b964-4e4f2aefcf3b,MATCH
1bcb404c-21d8-496a-a2ad-a15760d2759a,MATCH
18a70609-9b02-4535-a649-a478d3966f0a,MATCH
17db4c2f-1e15-4e2f-809c-2ebe80da2ed7,PARTIAL_PAYMENT
adb610f4-c65d-486e-b00f-63efe59fc1c2,MATCH
3abf9c65-6dd0-43f3-87a2-0e22b298b811,PARTIAL_PAYMENT
e869707c-bdcb-4ffc-8dfb-a4e996cbdafb,MATCH
c40f5405-7a25-4d81-8128-17eb224629cd,MATCH
41ff81d1-689d-4205-8b31-f4d8e073c1d0,MATCH
01d77831-850f-4cdc-9e2a-03f185c53910,MATCH
6d130705-279f-41ab-9b49-09b65cbdb682,MATCH
468b22af-9ca4-464d-9d9a-d9f1908e3a95,MATCH
7b8301cf-8ebc-4d7e-88a6-5b858d56bff6,MATCH
5827bc1d-93e0-4235-8e80-d10bfd0ee0b6,MATCH
c879d932-7254-4ab7-bad2-4ac8bf70c042,MATCH
cd04c001-56a3-4ccc-893c-9cc6668b28da,MATCH
015aba1d-a2c8-4f62-b6ee-137d639c4c6c,MATCH
4359ff43-1067-43b6-9690-636b6f74e55d,MATCH
9d2cd944-6690-4951-bc04-ca7aee415f16,DUPLICATE_PAYMENT
02bdeabe-7060-48eb-be8e-ed12a3ea21a2,MATCH
9979cf26-c8b1-40e1-889a-9f4f31dae817,MATCH
0012d399-a7af-4545-bd3f-ec1b5c17ebb5,MATCH
67cba27a-6528-4970-ab6e-f8dd5a669316,MATCH
d46b7756-b9e4-49ef-88d4-95a48cb21aa2,MATCH
31cc6738-f68a-49b7-9b3a-a1d139ee80ab,MATCH
1b414999-8198-41f5-a839-f98f2ccf1472,MATCH
41f83199-f4ea-4769-8366-c189cd8d9f75,MATCH
60885550-f74f-4900-b159-4914b1b68ecd,MATCH
963a4333-e582-45dc-b5f1-c654ae7cfd14,MATCH
fe83c32a-c9e5-4c47-a237-a8c161f6dfbe,MATCH
89207bc4-8439-4ed9-9a64-845ef49816ad,MATCH
bfb0942c-ac77-4762-a620-516717cf775f,MATCH
e4f1e8e8-37f3-432b-9a81-762a5059f77b,MATCH
bc45144a-3c1f-4ff0-b31d-58bbbcb3636d,MATCH
9e5c5dcd-d61a-480a-bfec-0a37d5bea8dc,MATCH
7e1f48c4-a9d6-490d-b4ad-fa22ad0205f5,MATCH
9ee4105d-5f06-4c76-bb77-7e71d91738f8,MATCH
c3a6b204-fc01-4a22-aed0-b0b27da56b6e,MATCH
cc9cf41c-8696-4901-8ddc-a78820d4ba18,MATCH
afb3e3ad-dc43-4ed5-a4ca-a1c758e7edf8,MATCH
0227b8d5-b070-4a53-90ce-857f75c72fb6,AMOUNT_MISMATCH
dca1adcc-9cdf-4664-9c91-f845534fc96d,MATCH
57d52b78-9cf3-437e-b562-037b78aa16ea,MATCH
5d75c03c-5f4f-4f10-808f-e6d7b361e70a,MATCH
af9e7a0e-936d-44a7-bab1-996a21925613,MATCH
618192de-db37-4ca7-aea5-e3418e2ac3ff,MATCH
6be8c756-2d36-426c-827e-789cce40483b,MATCH
7c93243e-c90b-4454-90d3-802db876a455,MATCH
29d0c613-b0c7-4002-9956-699065fdaadb,MATCH
42803aa0-55ac-4d06-be9d-a9517329af6e,AMOUNT_MISMATCH
59e110eb-1f09-4b9d-a969-29b20513eda8,MATCH
89d716ef-a62d-4221-a65d-958e936dd1a8,MATCH
c655a597-7ccc-43de-82ac-7e1dac565da6,MATCH
f4e35f7b-a1b7-43d8-b6b8-74d349599bed,MATCH
679f2f42-9256-4707-9cc0-5b67a19b224a,AMOUNT_MISMATCH
a72bdddd-511e-4eb8-9040-5c433a6c7da6,MATCH
dce0e2bb-c7ed-4a02-b1e4-dc42e33fc52c,MATCH
daada0b1-2f13-4a6d-aad5-5c0b69fb2fe6,MATCH
1a5ed196-65a4-479b-aaba-a4f935e80364,MATCH
65a29cc8-c55b-495d-86bf-d9c40dc78104,MATCH
a7a31d25-1595-4c42-a7c0-0f899e3bf1b3,MATCH
a06109db-7172-4636-88bf-b602bcd2e8eb,MATCH
dc412176-5b59-428e-a9de-5b2608ffeab0,MATCH
71e15b9f-8c6d-468e-85bc-f3baef52d36e,MATCH
a18c5492-74e0-479a-98fb-47279740b212,MATCH
4f45f6f7-88a6-43b4-a3b8-1f92a3c90c6a,MATCH
6986305a-5da3-49cf-8ed0-730d711dc1dd,MATCH
22e49628-d913-457d-821f-84fcd0bcbad5,MATCH
4cb34663-7a21-4151-8166-a8b3f26bcebf,MATCH
8c57a277-01d9-49b4-8bf8-f29e3b30ee97,MATCH
b7062cfa-29cc-4789-bff9-3134650e78e4,MATCH
a0152b5b-6c17-4150-9447-16cc4352acea,AMOUNT_MISMATCH
cf0e1567-882d-4fc1-be30-74f8a60147c3,MATCH
a30b669c-1c40-4045-8a22-eae922f9cafe,PARTIAL_PAYMENT
0cb4afe1-26f3-41c8-84f7-18c85215b503,MATCH
703c1286-b717-44cd-a002-91bb44e9f8fb,MATCH
6b950c1d-5787-49d9-b799-a3767e5b3ac9,MISSING_SETTLEMENT
548b2ce3-081f-4c82-8a9a-cf77b26a51a5,MATCH
12464474-6475-40ee-8691-30694439940d,MATCH
f97f4994-1f38-4f55-833a-c4d6d4085391,MATCH
32fd73c5-0894-4176-be99-df69bcd49975,MATCH
f6121d2c-ae73-40eb-a39d-8fe7790b185c,MATCH
7b31dcdc-40d9-4a8e-9f44-aa88855b6c5b,MATCH
a206527c-3c68-41d6-9ce8-e12ff9287d26,MATCH
3e3b1a40-ca05-43a2-a553-b15f1ea15b0f,MATCH
16e827b0-c552-43c5-9f13-fb9827ad8d51,MISSING_SETTLEMENT
276732d3-a502-4c4b-9b03-34d80f4d6c40,MATCH
8ef00de1-fb4f-4972-9115-d7ee3b90908e,MATCH
5bb0dd76-60b5-4717-b072-afc805776108,MATCH
4b726a7c-8f1c-4fa0-b000-0009b4e570ba,MATCH
bb7eb979-52dc-4ffd-9900-8d658b2ab759,PARTIAL_PAYMENT
730ad7de-27af-4ff9-87f8-9f6211a1e557,MATCH
8186722b-a355-4d05-86a2-8e4e002f2ca4,MATCH
9ec5405d-c6a9-4598-9d34-0833db592a19,MATCH
7f5f61aa-aee7-47a5-8629-6fbe309b48dd,PARTIAL_PAYMENT
1c4760a5-5270-4b29-a412-47a268e8f311,MATCH
33bb7382-0801-4e83-9f9d-39102dbb45bd,MATCH
a86d8706-637b-4648-9617-b9c0a449d64f,MATCH
9b1fc6d1-3881-49dc-9dc9-60970c90e028,MISSING_SETTLEMENT
14780c9d-d503-4b43-a3c7-ca9aedabddab,DUPLICATE_PAYMENT
6a7be8b1-e3f3-42a8-b030-bfd4be54898e,MISSING_SETTLEMENT
bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,MATCH
3b23feed-b9a4-4e2b-99e9-e3a418dcceb6,MATCH
2dcc4095-f28f-4444-a015-4d6591ed554a,MATCH
b3da5808-756e-467d-acab-8b695ba37cb5,MATCH
56673e49-8133-4bdc-a6cc-73768cca8963,MATCH
fdd084a1-8cd2-416f-90ad-ff63e7094153,MATCH
9bc0fa93-52cd-4def-b9d2-76f4d37ee471,MATCH
5c29850b-410b-4c29-be9c-afcfed17f6e9,MATCH
48d3d2ce-fba3-491f-88df-aaf8b9efaad6,MATCH
36fea0b4-38cd-4122-bc01-45e14ce2afa2,MATCH
ed0940f7-9217-4fb0-8e6b-308582e2b02d,MATCH
5df924fb-43d6-43ed-a36e-b83227f6a2ac,MATCH
91ae3d4c-6659-4d83-920b-725b17871810,AMOUNT_MISMATCH
e6267164-d361-4b3a-bcff-ae922c435667,MATCH
bb1502ea-0991-4f46-8ce6-928ba46acc9a,MATCH
6f2e92b9-d130-42db-a13a-14ca5911f42e,MATCH
c704e80e-a246-4cd7-82ed-5d15edbc36d8,MATCH
264ae04f-909e-41ba-8a38-d5aa51beba8e,MATCH
6493f5ef-ff53-46a4-bb48-bbbaac735be0,MATCH
4a2f3876-6e93-4615-b8da-9a90170fad32,MATCH
