bank_statement_id,amount,time
e672abf5-0110-483e-bdd6-831bac5d7133,8183589.040798719,2026-08-29 23:09:27
27439b53-06b8-4c8a-83f9-c74d085d5d01,2283749.037950635,2026-07-23 06:11:10
d1edc618-84da-4679-9113-b5ffd73cad84,5184995.933161115,2026-06-07 04:17:43
f58b8c61-2ba0-49ec-95c8-74415145c6f8,4381799.938616283,2026-08-29 00:41:02
8e44f2f8-3de8-44cd-ae15-c527fe2a0cbc,4865316.674931018,2026-06-15 02:48:24
64b078a7-a4f9-467f-9dc3-bbee31523136,9143118.696803996,2026-05-12 15:20:15
6dd9a879-93ee-46ee-ae93-a4d0cd24120c,6499176.75196109,2026-06-26 06:53:06
fa33fa98-63f2-4557-a2e2-d1caf07bf9bb,1296185.2308341328,2026-06-21 19:29:14
846c454c-5170-42ef-a777-c6646732ceca,8917559.110538753,2026-05-15 02:49:13
b5c43078-197d-405f-bb20-d1546ff98cf7,9563837.217742752,2026-05-20 00:54:42
93b1ee1d-a1a6-4f32-9e4d-acd68116fd6c,856628.8177828828,2026-07-03 15:43:52
eaaa94c8-a097-4fe3-831d-b215d7d0dc99,84373.17294993965,2026-08-07 16:29:58
f2de05fd-28b7-4541-8d8b-3728d65bc676,7771701.584220693,2026-08-06 18:50:12
06905ba5-17e0-4df5-97df-85b33429c8cf,965169.3189032923,2026-04-29 11:41:53
97e1bc36-c520-450f-a0ff-349802f4298f,619202.0887662994,2026-07-31 09:21:36
8b2e1eb3-b523-41f3-9e3b-c735071f1a27,6495750.9144623205,2026-07-18 07:57:04
be09f835-0679-45ab-a1e5-48ca926114b7,618125.9640214898,2026-07-06 21:17:25
a1aa19f0-a26c-4d5a-b426-17e7fbc1085b,5553440.82,2026-08-30 02:59:45
e5dd614c-a70b-4a9c-bd5e-69df2fc2147c,4458237.518997227,2026-03-18 14:15:49
d7282d30-8911-4a42-b19e-c58b4c031d16,3038687.6802598024,2026-05-04 16:42:20
c93a7471-ce9d-4f4e-87af-fa24b9ef9fa8,2867140.5341545558,2026-08-28 05:17:59
0d3f69ed-a8c5-4cca-82ae-cc90c5386208,1432910.457216765,2026-08-01 20:41:28
a09fc700-24ce-4460-af5a-9491153d1653,4054399.557977636,2026-07-14 02:56:46
ddefb7bb-9450-44c8-bc1b-b61aa36d4d54,5004193.8,2026-08-18 17:18:24
988c89db-ed5c-4a4e-b589-64f51c66021e,1013679.2777802459,2026-08-03 10:03:55
4312153d-484f-4f7c-a44f-52f41b696031,5075588.761315197,2026-03-05 07:10:04
640b7b85-353d-4edc-969b-deb1e9a7f5e0,8971997.699670706,2026-07-30 15:01:49
69eb337c-059e-48d8-8ba2-0d387db4990d,9804130.930213416,2026-05-15 10:50:45
13893a70-a02c-4ed2-b58f-41b07c8c65ab,1852244.5815118435,2026-03-30 16:42:01
e3c443f1-6010-4b93-ab7f-0864aff54774,2688969.3635954205,2026-06-07 18:03:25
e754d4c3-0298-4dd2-8c7b-34e22e07cb63,6896681.560674866,2026-07-20 06:17:42
9b4dbb90-a197-439c-913a-2b6ca8dfe59a,360193.58985809574,2026-06-19 17:54:36
fe65b782-57c2-4cfd-b9d5-9f7f1e014975,6990718.462224915,2026-08-19 22:56:42
999921ec-9d2f-4e76-beb2-d1727be19731,7703935.12962946,2026-08-20 19:07:36
bddfd7eb-8591-4036-a88c-22220148a245,6845607.910482812,2026-08-17 07:42:24
9b2a1376-315e-4e80-9f20-c257ed348e32,6204090.473497379,2026-06-17 00:41:02
8301b3a6-849b-40bc-85e5-d46189344b06,5701417.756365703,2026-04-27 16:39:38
1d62c6b5-5d69-4934-9deb-78a4375fdd57,3668904.673963249,2026-04-18 22:46:23
384243b4-2378-4f44-93d9-a4dd078d27e5,6904908.752285048,2026-08-06 03:30:58
2067902b-f099-42b6-b10c-cf77ba4d6c8e,3096652.841631206,2026-04-25 18:17:49
f406d6e0-3301-4b08-bb48-7db6460f01a5,191209.46,2026-07-10 11:14:01
a6e486bf-8d2e-4a22-b544-f70c593acb51,806612.4631781551,2026-04-11 23:30:41
7eecdc53-cf1b-4490-bec5-104077902ddf,919134.1123634467,2026-03-21 10:25:48
ec1f0155-6662-4bd2-b243-b5c6833d7595,5277714.819407385,2026-08-16 10:18:11
afe2ff5c-32a8-47cc-ac47-133640061add,2333216.3611769294,2026-07-27 05:19:30
9569f8cb-1a57-4cee-a490-3d65f63d3295,2893274.262041047,2026-08-03 06:43:38
34b16488-cb4a-4b4b-aa68-3e184fc40b0a,6316911.68476135,2026-08-23 00:10:15
6c7a0c9d-7237-44ba-a202-f0226ef7ffc3,8856260.21352539,2026-07-09 23:06:34
5199839c-d0de-4fb6-858c-6c02bf409640,7577409.285811952,2026-05-31 10:53:03
6de77482-620f-4af4-9b77-ba461b88fe69,4008174.8,2026-07-30 03:44:43
e5dc6ce5-5fbb-4fd7-9a58-abba91303877,1516975.51,2026-08-30 04:27:22
2ad0d57e-730c-49bc-9073-c0c3d1c06099,650085.2743989577,2026-02-25 20:03:11
963d101f-40c8-47a3-82e8-47aef545dfb3,7900519.055943947,2026-04-11 08:08:50
e09397d5-d3a1-488a-9a98-04574b211512,3119433.066869309,2026-07-22 10:37:08
5a2d465b-87ce-4aaa-b713-c245f34bfa59,3379379.3604777995,2026-06-21 01:33:41
5b952506-2f98-4e44-8a78-2f586dec4b0d,7797718.044418177,2026-07-29 01:35:23
5f25210e-a82e-4d61-b716-4f3112988e9c,3606527.6649226137,2026-08-22 06:53:26
1f4f4a0f-507f-4c32-878e-4415252151f9,4849655.0389214,2026-07-08 10:49:40
b780606a-02ca-48d5-b033-ee83518f0ed4,9012949.821099203,2026-06-20 21:44:31
cb94cf8d-9145-4a38-b722-ec2c36b9ca35,8026392.202104318,2026-08-15 04:50:15
10f4c941-8fc7-4d79-bb8e-de31e61415dd,8000788.225116785,2026-04-01 03:59:37
86faaa83-3651-4c93-9a0f-b0b8489af195,557669.4665527302,2026-04-12 21:36:24
b75d2f0c-472e-4f3b-8f9a-fd511a58fa44,3838555.908532603,2026-02-13 22:41:00
6bf7d125-a571-4542-a485-a11892ee4820,4532859.61870131,2026-08-22 10:13:25
32b9fc56-51f3-4a1f-903a-9ed2515a3eea,2958649.215891946,2026-03-16 18:28:38
7fa79708-7e72-49ce-8d7f-65f60cb68029,4120710.2332212618,2026-08-19 12:52:04
1e87c27e-6bd6-4443-8640-1757fd81a925,9247927.766468065,2026-08-16 17:01:54
53ae1065-99f7-4c76-abcf-d03f73e9b99b,523034.56,2026-08-30 06:06:23
0571dd83-938f-4b37-bc86-25826202f35d,2828809.48311606,2026-03-04 16:46:50
db29920a-c886-47c6-a4c7-55b00490eb68,1570848.9530242716,2026-08-20 15:40:39
7636ae1c-e961-41f3-8130-8be0fcea9a96,9337450.23102882,2026-08-29 17:20:26
671e9bb8-f783-46f6-9775-e809218d0520,8965575.822153233,2026-08-22 04:06:18
870b230c-eb04-4ecb-8891-4b26e5551570,3431942.647982623,2026-08-19 20:47:38
11c7beb2-042a-4bd7-a510-04b8565f2ea8,4928610.987578678,2026-08-06 04:12:46
6a429bd5-cd71-42b4-9471-104f1859c5ae,8807884.746770134,2026-05-26 22:01:33
5887f3d2-c0f1-4a3a-9133-577b46510173,963619.13,2026-07-30 22:39:12
502c36f1-c64d-40e3-8e73-8520146b9fbc,1239601.6850372278,2026-08-10 03:25:20
4c66d04f-64b1-4c49-8c0c-f61e9cc10bd8,5353536.4771842025,2026-03-27 13:59:09
f7974ec8-a41e-4111-9942-96b67e4b4f10,9129811.644859726,2026-08-30 12:44:00
9e33bdbc-f00d-4a65-9fb8-4f18d7d3ce21,2425895.35,2026-04-27 16:05:47
d3511e95-0c3e-4d5c-b959-0149077f6e36,2562441.525752166,2026-07-09 16:33:34
52a6e3d4-fe58-4970-9aea-2c2c23841977,5943388.642260863,2026-07-18 17:40:13
30efd76b-1688-4399-ab91-aace39f18027,8437448.708251327,2026-08-12 10:41:59
fd54225b-899d-4cd2-a723-2e8ad0ef0cd4,5325478.841533343,2026-07-16 21:10:58
0d700c8b-de36-490a-b030-9415ef21db2c,9170679.596502561,2026-08-03 19:40:23
1c5d9fe9-0b07-4a68-88f2-17a3e2213776,4954648.621093816,2026-08-27 10:13:40
43839f12-1335-46c3-8de5-f4aff27815f6,7970979.688687608,2026-03-06 21:45:30
cfff0d34-caa8-4f13-9cdd-39a7b01ba134,3233934.2827377077,2026-07-09 19:59:35
ecc38555-2b9b-4ffc-b2db-b2c54518f4c6,6249452.859563519,2026-06-14 22:45:24
205474fa-1eb1-4c0c-b5f0-06c0955d3078,9692808.985767586,2026-06-29 18:49:41
95899035-c0c6-43ff-a5e3-6ccddca524f2,2902989.23,2026-08-26 16:10:04
1f53db6e-ab11-4736-b260-282fa30c1e0e,9532254.375106353,2026-05-13 19:16:39
7a59697d-93f0-40c7-bd92-f1cb87101172,9349188.79,2026-04-18 20:27:41
c425d020-4389-4f66-9780-29e939d00762,6708729.852075119,2026-08-05 10:11:11
8efadaa1-5a5e-47eb-9532-0177b61d170a,6980332.37,2026-08-19 14:55:44
db19de67-bc3a-4abb-a5aa-9765a8d3bb7d,8275438.639523724,2026-07-11 16:50:40
f8c59ac6-133c-49cf-93f8-e789b1e93b1a,8782397.0327615,2026-08-21 17:39:02
aba5d1c9-035c-4d03-b664-cafa0f6da751,5816363.9612652045,2026-08-18 20:21:54
301b5b4e-6293-4e8e-9189-f75077d8b428,6607316.17947425,2026-08-15 12:21:30
d06200e3-356a-4651-9727-bd831ac2c99a,8447935.800116617,2026-08-19 04:21:27
dbc3f559-8390-4d94-8713-b81fc2f86229,7687436.6118471185,2026-08-28 05:42:16
b56110f6-4fd3-4a88-b1c2-fa18c2af56a6,4882703.162731478,2026-08-11 07:07:12
8127a8f7-d909-40c9-a76c-7935a7c10adb,5730021.16160134,2026-08-05 04:30:29
eaacabb4-3802-485f-a14b-a540ea041d0b,1593638.58834767,2026-06-23 02:48:04
de2bfe58-73d2-439e-b99d-d6d562b51781,1908699.435970517,2026-02-05 07:39:05
6673d42d-c7af-45de-b3f9-2a8783726123,4017348.672784105,2026-08-12 22:34:35
2a08c526-6c4f-433d-8720-6b6c11925880,3802006.512909367,2026-08-09 23:23:21
a5fc6d09-93c6-467d-9ead-44fcf3952657,3264584.5540983607,2026-06-26 22:15:30
1b6fb706-e04e-4585-b601-16cf25b4c7aa,1024539.8155840278,2026-08-24 22:38:57
75fa0ebe-e4e3-4c20-843f-1b5f3d958061,7523766.625594777,2026-05-11 03:31:49
a9715404-79ea-4461-8751-6daa444a2a48,6423274.054450467,2026-08-31 16:09:07
1e4aa016-43fc-47b7-9a19-d7ab73e0467e,2827615.8537691697,2026-07-28 03:40:26
3649f585-6e75-4e7a-9abb-b78f1585665d,3962126.1666619997,2026-07-14 20:34:38
82077e01-6e4c-4501-808f-8cb9659d12db,2255136.38,2026-08-29 13:59:45
5ea9f259-45c8-4249-b0fb-b28e0d9bb3b5,2832581.577344103,2026-08-27 17:34:50
bb647511-61ec-4f07-a60c-13290c941263,888542.52,2026-06-30 22:55:17
6716d461-307f-4576-8b43-f87331a580d7,9247462.281318674,2026-08-18 05:03:48
9b81b898-8791-4cbe-86a3-110a98139b31,7345944.763613681,2026-07-26 11:11:29
ae608948-1bf3-44ef-aefe-236884c42de1,532546.8878247179,2026-07-07 16:04:25
1c6fec01-f57f-4bba-bfba-cf5fa576db48,8140803.66618611,2026-08-14 13:16:32
0922d88d-e522-4d31-8d9a-6fce1d7cf46d,6087197.898099294,2026-08-02 03:13:15
8839c8e4-10db-4fdc-bd1f-d7c0442441ec,7026042.542173024,2026-04-12 16:15:25
9ec6c95e-e1f2-47be-b9f9-9c644684833e,526163.8502702996,2026-08-13 18:27:32
384a9967-19ef-43bf-a494-23aa645416be,1931746.4990336506,2026-06-26 10:52:06
c9257285-2bc8-406f-b4a9-1b867ec391ef,6996487.491935512,2026-06-24 04:54:28
b4b2ce14-49b9-4124-a30b-d3b558fe7bd2,9340929.426391127,2026-07-24 03:17:05
182047f7-00cb-4caa-bbdf-b57449b8f7ba,4763505.715459254,2026-08-10 02:10:13
9f4325f4-b352-4505-a864-6e0c80d458b9,1562620.6036121985,2026-07-08 02:45:40
e81b60ff-da41-415f-8e29-b9dabd350d2a,2067101.9535992374,2026-03-14 11:28:51
11c7c76c-ae73-43c0-90ab-36602b945cbb,6405088.614609662,2026-08-22 02:25:50
74890e8c-e65d-4443-9508-21672ff5cdab,1238768.2357569821,2026-03-21 15:59:03
797f6e4d-aa81-4850-8342-96faf6558f35,7442511.4694653945,2026-07-20 17:26:03
f9705e4b-2d71-4040-8554-e88b558492ba,7536946.733758302,2026-06-10 09:20:26
ade03e6c-2bb4-4408-93b4-c4f6e19a17f6,3459702.5059491675,2026-08-01 02:22:14
794ceef2-f833-4fa7-9a26-15f89810b8c1,9299237.998945141,2026-08-07 14:50:13
3f5cd7ed-df8b-4008-bd01-b5a30041f5d4,7495048.203070454,2026-07-21 07:30:17
0473b982-d1a5-49db-8b90-b03d1c00b895,6998769.45975774,2026-07-25 22:43:15
d5da16fd-4a68-498f-bd8b-b697ae1782f6,4507675.720686289,2026-03-26 16:54:14
c1472ff2-2ad4-4bba-80ce-350586780a98,2734893.5903683947,2026-07-02 00:26:06
4dfa6a17-1999-4b39-980a-7e01c67736bc,1507211.298338214,2026-08-10 22:28:53
59ccc94a-bc1c-460d-bd9c-03c773deaa56,3648547.4,2026-02-08 08:44:06
40e7ca76-7c8a-437a-a9d5-240141e1008c,2161401.1251341994,2026-08-15 22:03:20
5a45b8ea-d3e7-43d1-8378-bcb77570b0ac,5149791.963129921,2026-06-23 02:24:37
84909370-e430-4b91-956f-e90eb5ccdbe6,2183493.6431754334,2026-07-30 03:33:31
af8f8cf0-451a-4ec7-9cdd-e8ca7bfeadd1,5800684.025549297,2026-06-14 14:15:46
25dccca2-054e-4210-a3c9-f400ba6c557c,3602674.1199266887,2026-08-24 08:47:06
fe7c7d6e-a8cc-4515-b862-abcfdb3437bb,5805117.665951349,2026-06-20 01:51:32
3e8ee36a-07e9-4e6d-bf71-eef65b7117bd,9141164.777400786,2026-08-30 10:27:51
6e43b319-f929-4271-b220-58f9bdb2fd9e,4977877.522190124,2026-05-23 00:09:37
319fa2f7-16da-48f5-be8e-b66f34d091d1,896482.2303204425,2026-06-28 09:15:09
e9926bad-e633-4f58-8b7f-a47eadc5efc7,9396386.00437068,2026-08-15 03:11:57
86e35e9b-e047-4ecb-b553-8cd3fcc1c48c,1195366.5662862053,2026-07-28 20:58:52
594de8d7-add7-4b0f-a90b-365143eb4ff0,6515818.669831971,2026-08-29 18:04:53
f1fcfc36-6ad3-4c40-96d2-6487641a4b74,6672906.64,2026-06-01 00:53:40
945b3711-0a85-4722-b0c9-5ec44f2fcfd6,1301705.6215215551,2026-08-05 20:32:53
9cc41ca3-d58c-449e-97e0-d57bb3ab800b,9633631.317033984,2026-08-20 00:33:58
9110c9fd-747c-418f-8b9a-efff6ef735aa,4026574.394795066,2026-07-11 09:48:16
02223c10-f82f-4dc3-9c35-730b49d52453,2905200.1743549993,2026-08-08 14:41:56
776094f6-25aa-420f-af7e-ad9eed5f24c3,5709710.993442606,2026-08-30 12:17:21
9fb109a3-4a2f-4373-b777-c81685ef875e,4382437.041540009,2026-06-14 15:29:14
7ca08cde-4dbb-47cd-a9a0-99deaa10e595,1048369.9232684219,2026-06-28 17:21:36
03fddd08-4b73-461f-8cbe-b6db108ab4de,5897421.728103994,2026-03-13 20:14:10
d3520a91-4873-4252-b7a2-a1800a7be6e7,1679619.9383676865,2026-08-18 20:56:44
4e4a516f-7d05-455b-8d9e-13281f997c80,200950.47263672628,2026-07-16 05:21:23
d5883c8f-a906-4c79-9a2d-6aee6e29a319,582865.1874192968,2026-08-04 20:24:28
59a7e6e4-2341-49c5-805d-f1860cc66163,4123032.085601161,2026-08-09 01:03:09
aa52cdf3-8082-40ee-9be8-1d7ac90703e8,1969088.17,2026-07-31 10:18:40
b69415c7-1604-42b7-b424-b79c27b0816b,751245.3689441773,2026-06-17 05:56:52
325cba4e-bba9-4ec4-bef4-3c9c2484557f,4006925.04,2026-05-16 17:44:16
4a720071-14a9-4e59-ab13-13b795d14b6d,4950548.092411229,2026-04-15 03:26:04
5ac92db2-eed4-4005-b922-2d87083a1c27,3218390.943912412,2026-08-23 19:13:44
62e0adf7-a315-4bbb-adb2-31a2cfcc2abd,2858647.99,2026-08-22 14:17:29
191f9e05-e777-4701-b787-3461662c4f00,24003.03,2026-08-08 07:54:07
4f8c61b9-98d7-48d9-8d51-5b58eb91d7bc,3907631.4881672235,2026-08-13 12:20:13
e03d1b30-adcd-495f-af91-a7be905c3fd9,1538246.5575859686,2026-04-19 20:11:21
aeee2302-23a1-4fdd-9402-c7becdebdd3c,6159469.101393128,2026-08-23 06:18:24
8de58a88-6a93-416a-a2bc-a1044001570a,6492293.82534285,2026-08-20 11:38:36
4c1e172a-15e9-4ee4-8e14-39774d126ab1,4841727.42,2026-07-23 08:42:52
8bbb8f3f-760e-46aa-a0d9-80baed57a5c8,2691035.09,2026-07-14 05:29:38
d57758f5-e03c-43df-884b-bdf5603f4ddc,9578440.47963322,2026-07-28 23:15:06
7120721e-86cd-4214-a37b-efd118963a6e,8828710.78997932,2026-06-02 04:08:06
b66cdb02-af66-4c57-af54-489780fa07e3,1985065.92767293,2026-04-30 14:45:20
776ffd03-6d7b-4a17-9aac-72b177e7ad81,663539.6767186959,2026-07-06 23:17:16
071592d9-7616-4503-a906-b588f62162ab,5893464.538487594,2026-08-20 04:45:26
6bc152ad-c44b-44e8-b51e-2df306c3998e,509775.3087998249,2026-07-25 17:59:58
e8273dee-9d7e-4eb7-a3fd-6adec17fcf19,1691711.5824243554,2026-07-09 00:02:26
831ffc00-9490-429d-be1e-0693c960b851,3264693.20890587,2026-07-17 04:21:41
e660a8e0-8b13-4689-9ef2-a148209515d5,4249860.83513007,2026-03-22 04:59:45
c15da547-0db4-497a-8b18-8a0de0b7d818,2137994.042600462,2026-08-25 05:07:50
01862029-ab8a-4015-a727-3710203d54c9,7557455.433492471,2026-04-14 15:39:00
849c30c6-dffa-48ae-8353-ac87ceb7138a,488351.1521127255,2026-06-15 06:16:18
0e00583d-15ac-47f0-8de9-a283d6d5aed2,4604882.861649476,2026-07-05 13:32:45
1b678ec1-a65e-483b-bc75-de3dd473f3b5,4896563.232290245,2026-07-20 15:06:34
4a633fc3-d26a-4b27-98ef-25019826a55f,2261966.181322155,2026-08-04 06:53:08
dd43b0cf-54d0-4314-b0ca-b2497b417aed,8991233.14812783,2026-06-03 04:40:56
aca65492-95a9-4dd7-bd8f-a26f1f16de17,7997110.710725033,2026-06-12 21:38:47
b39a442b-0d92-4c7e-b78a-2037bd46ebd5,2607469.14,2026-08-22 02:37:50
bd8c6f4f-8fe2-45b1-a4e7-23838429e12c,7774419.638911205,2026-08-09 21:00:50
acf96a12-e522-466c-b93a-26ee22eb4a7f,4054234.823562258,2026-07-10 12:13:46
a0d44d24-4d07-4581-a79f-5df0da2d6df9,3583065.404316156,2026-08-15 03:50:12
01a6c260-efc0-4273-bd39-7fe7b819b15d,2870565.38631944,2026-07-01 03:20:11
1d5d8f65-3361-4134-b012-00ab9fa87040,9809275.161546113,2026-05-23 08:32:02
e14110b6-9a92-4655-a72c-74820002572a,3125241.273757297,2026-07-24 10:10:03
344c96cc-3f48-45f0-98cc-0e298513176c,3594699.5624641944,2026-07-07 01:31:22
817c6779-d52d-4f91-864f-e16479472ea4,2123587.205749002,2026-06-12 14:43:52
1f2f087d-ed11-4faf-8e3f-49126405d362,361397.2925902461,2026-08-02 14:00:27
2f1d80ea-fb91-4b90-bbd5-0aeb679111dd,5981024.922669174,2026-06-29 06:26:34
42a1279b-8bf5-4aed-9904-b887d77b03b3,4933056.74819987,2026-08-21 04:42:58
a87d2106-dbfb-4ea4-b06a-d042ae6b0455,7985583.166557926,2026-07-31 03:12:48
a2ddd15a-2570-46e8-aeae-bb601f89cec2,5836378.429329413,2026-04-29 22:07:08
be9e01a9-d18c-4fde-a445-8bad2f4f914c,4797932.889040656,2026-07-26 01:12:59
bdddbd36-82f2-459e-abb7-f1463d9d542a,9387620.676179392,2026-03-04 07:21:54
4a3fcfda-7aff-49bd-b9e5-8450334a34a8,9389616.857916366,2026-03-03 20:16:45
96b93974-f587-43c5-999a-e3daaae39bc0,5290699.222894903,2026-08-01 10:34:36
6424fa05-4672-48f6-aaee-5d685e09f48e,5562401.558667228,2026-07-06 07:16:01
76c6533e-1b7a-4c94-8cc3-4f70b2995e18,1770135.4385963983,2026-01-10 03:08:41
072915c7-25ee-4dfd-acc1-da4dd0411dec,6798289.260297901,2026-08-24 11:37:29
63b1a52e-9070-41b6-9ec0-9c3575035829,9558912.142207045,2026-05-30 20:42:10
a525dcd0-08b9-42e9-8d81-c859949e24ad,5218916.610029447,2026-04-18 21:39:47
71c966b3-9eb0-4954-a83d-b2dfe4aa212a,1226457.203600326,2026-08-02 17:58:23
f679d544-5acf-414a-a834-fb5be879c9a6,7990820.661470895,2026-04-23 08:05:30
75566ff1-b91a-4e28-a1e6-8d3577c8c297,878628.1867660831,2026-04-16 11:16:54
5b9559d0-2887-4d02-bb54-35ba0255b13b,8835622.54,2026-05-02 22:36:04
35f5afea-80d2-457b-9c6b-f2c8db184d46,9108475.794102527,2026-07-28 03:36:51
63fff4b5-866a-4c09-b4cb-22f4e70d8d07,5884461.78,2026-04-25 08:07:02
26c25405-a7ea-42f0-acab-d3d710116af4,7712456.805220883,2026-07-17 08:44:40
56dbc7ac-902a-43ae-b81e-1682a7eb4008,1510436.9388902956,2026-08-17 10:49:16
23d99d90-c964-4746-9bd1-65a3b716307d,740686.9946968979,2026-05-07 14:06:28
4d8cd019-a88f-485a-833a-402ec8f3332a,2494385.6575489067,2026-05-11 14:16:32
a5278097-d6de-4902-aa89-7692117637b2,9661004.060457792,2026-06-14 14:15:15
9b1872ac-78c4-427f-b66a-015b6063cb32,8722432.380875621,2026-08-06 07:26:46
ed6ae39f-b560-4484-9377-49f62e2d0681,572171.8,2026-08-09 00:56:32
425ca2e3-8682-462f-a8ae-013ac6807bb4,2413657.637161501,2026-02-24 08:06:34
f487a21f-96bf-42dd-92f6-af5ab2a0f851,3513983.38770085,2026-07-27 16:48:22
d4736d37-9e12-47cf-95a1-5905591cc4b6,1816437.62,2026-08-29 05:25:32
da1eb729-078e-4e4e-8b80-79d7114c440d,6364438.242295269,2026-08-25 07:10:27
1b314321-aa4e-4b03-98b6-dfc73b50f94f,204942.83186396572,2026-08-30 20:29:46
52db575a-79f6-43e8-ade8-1084ef29f413,9612874.337831268,2026-08-25 01:16:10
ead217d1-cefd-4dee-8590-f851fb385671,1648590.6670187276,2026-06-09 10:20:37
2c8b2151-e179-4fcd-a658-eb6a1afd943c,7967473.993375172,2026-08-25 19:00:37
ec20d201-6b88-4cd0-b92b-7b46c17d049c,6656035.8700831495,2026-07-15 17:02:14
7108022a-12a8-4ff7-bffb-bc83d8c80184,4582789.878213993,2026-08-27 21:03:20
078aa79e-d736-4320-a19c-7caf9b45c430,2477907.97,2026-08-27 15:16:28
73131038-b2df-4075-9b8f-abe952377d88,1470179.9061288487,2026-07-16 21:29:00
92e33940-a32c-4e99-bd26-a41b221a7c4e,8514586.970842263,2026-06-24 05:07:08
7db8ed71-40a3-423b-b21a-92403321cbb0,8331556.89305187,2026-08-01 15:45:20
33815e0d-39ba-443a-893d-269eadc90caa,3179631.4441511617,2026-08-03 01:37:41
cf052461-874d-44a6-9057-ab856f1ec0de,812587.85,2026-08-04 01:02:17
a10db956-0634-4af6-9505-06dd16054b9e,499213.8352695274,2026-05-16 04:39:52
23fbe8f2-cf5c-4d7f-8882-5d14341b2c09,9726980.548557088,2026-08-18 14:02:04
2f701b32-5738-4b52-926c-4e50dd4f4af2,3514015.0096255653,2026-06-25 19:43:35
d5185b72-30ac-4fda-bf05-5b1087352231,327491.6068388964,2026-05-09 23:55:42
8037b969-7946-4eae-93dc-00ee9203c5d2,3663597.278779675,2026-08-04 12:01:29
8f06c963-e656-44ac-9e54-a1755b429d0e,4533654.210375715,2026-06-27 23:48:30
6d7168e9-705a-401c-9131-0c8bcd35637c,4944076.8099064315,2026-08-16 05:26:18
91b3f921-1224-415f-9fbc-f340604948be,6094522.203261026,2026-08-11 11:56:29
4c589a8e-846a-4a71-884a-89b8208fae02,1054522.557839719,2026-08-14 20:32:06
0d2dba72-3b06-4d82-bfab-9b071e307f10,4881735.745868763,2026-08-16 20:33:00
39597465-05c5-4810-94b7-28fa8a60b332,6638886.896515213,2026-08-18 14:09:07
63f2fc26-405a-4f9e-9401-8a45ec1a1adc,4266847.329084971,2026-08-17 20:20:53
3dcc4915-934a-45d9-88cf-ffa2132497ee,5866471.51,2026-07-27 04:39:22
4feeea91-8003-44a8-9c7a-b4e3ee8b09a3,4853141.289065112,2026-02-12 09:22:58
b2908892-8bc2-446d-8e80-7f039e5f8378,2241265.74,2026-06-18 03:47:50
eada2885-efda-40bf-b892-0f7295309450,6866619.647059994,2026-05-14 07:26:36
568a220d-0843-480a-87ac-a3fea73a366e,889992.5089437976,2026-08-25 14:26:27
e355ce16-55a4-4eab-b354-b4be42c91aaf,1954640.2591024605,2026-07-29 02:38:46
d11756d5-8c0d-4a8b-b448-a24723a86b61,3310434.9945380595,2026-06-29 13:38:14
e98dc5f7-a9d0-4567-81e1-58aaec96af27,5205628.71953612,2026-03-19 09:04:02
ce3fde9a-12aa-4ab4-be59-a0d13c5168b0,951701.9277393033,2026-08-27 21:34:19
d5c2c94d-b3fd-42b8-9c29-1269e781c4cc,2611380.9948160723,2026-08-17 16:42:41
f32d2812-121d-47ac-bb26-7d27588955c0,7128130.636955299,2026-07-26 12:03:08
edeac5b8-9cc8-42cd-bd42-11d1992033eb,6090483.18828769,2026-08-14 09:50:54
f2546c17-7a90-4486-8d2a-3484e3346bd8,68252.38818488232,2026-05-12 02:39:01
1aa3c18e-0aaf-4962-b92c-23e3454009f2,8324322.739717825,2026-08-19 07:17:40
a67c7bd7-39a9-48a9-81f2-5a737f20f661,7450636.830029365,2026-08-03 04:32:34
c8132025-4dac-433c-ba43-82176e77cdd3,5653471.150677099,2026-08-06 16:36:40
06bf1fb7-0e2b-48c9-ae66-2c46057d4e28,6580963.464032644,2026-08-03 23:54:53
611f98ef-dc3c-423a-9bae-fd9e88c06786,9655737.837357817,2026-08-27 21:43:52
631a9c3c-0d59-4303-bb6f-b65b8d70600f,4224813.799665137,2026-08-28 22:19:31
b38adf82-6e02-4a88-a00f-8ed9b2086418,327841.54475449014,2026-05-26 11:14:06
701dadb0-1d96-4c53-a344-ec548caef9ec,7728554.69015561,2026-04-24 00:56:17
6fc0174f-57d7-44f1-b192-c29c5a0ed9b7,1717227.0283577282,2026-08-30 18:14:16
96afa28a-178c-45a0-bb66-8afa3cf8b913,3266853.4029329647,2026-08-28 02:12:56
c0a85dbd-bf5a-410f-a9be-a8c93a24ec19,6701590.979055836,2026-07-12 10:06:48
cd409bc9-fdae-4920-8bb8-382f916ba250,7872185.477550466,2026-08-28 11:24:22
d007fd07-3ffa-4a11-b846-9295df8db157,9411931.360261654,2026-08-02 23:16:35
704532d5-2070-43f0-8e80-ea41139cd2b0,1665706.3211590296,2026-04-25 09:09:17
5983ce94-506a-4dd3-8b31-324f485835db,818489.1423453868,2026-06-18 10:44:55
ff82bf84-3e86-4c14-a3f2-df80a7bbc612,5184136.525031412,2026-06-25 17:14:38
7a8c2c36-65d7-4163-9b2a-eea621351574,2288373.751697633,2026-03-14 21:07:50
3864bf75-dbd7-44b4-aa44-0cc9e5cbbf13,2737566.159382524,2026-03-08 09:24:42
